,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma30,ma5,ma30_rank,ma30_rank_standard,ma5_rank,ma5_rank_standard
778,000002.SZ,20180222,30.3325,30.3771,29.7348,30.0648,29.592,0.472800000000003,1.5977,302373.26,1019234.56,32.70436666666667,29.042460000000055,5.0,1.0,3.0,0.0
777,000002.SZ,20180223,30.2433,31.3138,29.7348,30.9748,30.0648,0.9099999999999966,3.0268,384538.9,1323487.16,32.70317666666667,29.658020000000057,4.0,0.5,5.0,1.0
776,000002.SZ,20180226,31.2871,31.3138,29.5385,30.4931,30.9748,-0.4817,-1.5551,540655.01,1832518.319,32.64935333333334,30.064840000000054,1.0,-1.0,5.0,1.0
775,000002.SZ,20180227,30.5109,30.5823,29.1281,29.3511,30.4931,-1.1419999999999997,-3.7451,506598.14,1683177.664,32.56192333333334,30.095160000000057,1.0,-1.0,5.0,1.0
774,000002.SZ,20180228,29.0032,29.6455,28.4055,29.1727,29.3511,-0.1783999999999999,-0.6078,500004.47,1621987.601,32.47360333333334,30.011300000000055,1.0,-1.0,3.0,0.0
773,000002.SZ,20180301,28.6999,29.5206,28.5661,28.914,29.1727,-0.2586999999999975,-0.8868,336064.32,1092337.514,32.39212333333334,29.781140000000057,1.0,-1.0,2.0,-0.5
772,000002.SZ,20180302,28.5482,29.1995,28.1111,28.798,28.914,-0.1160000000000032,-0.4012,322838.49,1038873.924,32.294880000000006,29.345780000000055,1.0,-1.0,1.0,-1.0
771,000002.SZ,20180305,28.9854,29.5742,28.6107,28.7088,28.798,-0.0891999999999981,-0.3097,373354.38,1213151.363,32.14886666666667,28.988920000000054,1.0,-1.0,1.0,-1.0
770,000002.SZ,20180306,28.8605,30.0738,28.5571,30.0381,28.7088,1.3293,4.6303,581008.06,1912870.91,31.954680000000003,29.126320000000057,1.0,-1.0,2.0,-0.5
769,000002.SZ,20180307,29.8329,30.2611,29.2619,29.3511,30.0381,-0.6870000000000012,-2.2871,387992.55,1292495.378,31.750380000000003,29.162000000000056,1.0,-1.0,3.0,0.0
768,000002.SZ,20180308,29.7972,30.1005,29.3065,30.0113,29.3511,0.6601999999999997,2.2493,351022.54,1175142.105,31.568383333333337,29.381460000000054,1.0,-1.0,5.0,1.0
767,000002.SZ,20180309,30.2165,30.2522,29.7437,29.8507,30.0113,-0.1605999999999987,-0.5351,325102.39,1092069.971,31.391146666666668,29.592000000000052,1.0,-1.0,5.0,1.0
766,000002.SZ,20180312,29.9221,30.047,28.8605,29.1013,29.8507,-0.7494000000000014,-2.5105,606208.29,1979204.52,31.18565666666667,29.670500000000054,1.0,-1.0,5.0,1.0
765,000002.SZ,20180313,29.0746,29.2976,28.8783,28.9764,29.1013,-0.1248999999999966,-0.4292,220920.41,719093.277,30.932883333333336,29.458160000000056,1.0,-1.0,3.0,0.0
764,000002.SZ,20180314,28.9408,29.3957,28.7266,29.1727,28.9764,0.1962999999999972,0.6774,315833.0,1031091.876,30.682193333333334,29.422480000000053,1.0,-1.0,2.0,-0.5
763,000002.SZ,20180315,28.9943,29.5296,28.914,29.137,29.1727,-0.0356999999999985,-0.1224,252215.34,825259.606,30.45797,29.24762000000005,1.0,-1.0,1.0,-1.0
762,000002.SZ,20180316,29.0657,29.7526,28.9943,29.1103,29.137,-0.0267000000000017,-0.0916,337572.15,1111490.314,30.237613333333336,29.099540000000054,1.0,-1.0,1.0,-1.0
761,000002.SZ,20180319,29.0567,29.0657,28.12,28.1735,29.1103,-0.936799999999998,-3.2181,366967.49,1166386.364,30.029746666666668,28.913980000000056,1.0,-1.0,1.0,-1.0
760,000002.SZ,20180320,28.0129,28.1824,27.4331,27.9594,28.1735,-0.2141000000000019,-0.7599,290117.65,903296.819,29.880463333333335,28.710580000000057,1.0,-1.0,1.0,-1.0
759,000002.SZ,20180321,28.0754,28.682,27.9327,28.2449,27.9594,0.2855000000000025,1.0211,331725.74,1055783.63,29.70501,28.525020000000058,1.0,-1.0,1.0,-1.0
758,000002.SZ,20180322,28.3698,28.4412,27.6918,27.8167,28.2449,-0.4282000000000003,-1.516,235787.08,739606.988,29.51707,28.260960000000058,1.0,-1.0,1.0,-1.0
757,000002.SZ,20180323,26.7818,27.7185,26.0592,27.7185,27.8167,-0.098200000000002,-0.353,505125.39,1527314.429,29.329423333333335,27.98260000000006,1.0,-1.0,1.0,-1.0
756,000002.SZ,20180326,27.442,27.4687,26.6747,27.0584,27.7185,-0.6600999999999999,-2.3814,338288.96,1021310.971,29.13137,27.759580000000057,1.0,-1.0,1.0,-1.0
755,000002.SZ,20180327,27.558,28.4322,27.3974,27.6739,27.0584,0.6155000000000008,2.2747,578853.91,1803144.937,28.98862666666667,27.702480000000055,1.0,-1.0,1.0,-1.0
754,000002.SZ,20180328,27.2189,28.682,27.0316,27.9505,27.6739,0.2766000000000019,0.9995,426728.97,1341512.917,28.939560000000004,27.643600000000056,1.0,-1.0,1.0,-1.0
753,000002.SZ,20180329,28.1378,30.7429,27.6829,30.4752,27.9505,2.5246999999999997,9.0328,999700.72,3311802.728,28.98149,28.175300000000057,2.0,-0.5,5.0,1.0
752,000002.SZ,20180330,30.0648,30.3236,29.592,29.6991,30.4752,-0.7760999999999996,-2.5467,572692.05,1918089.36,29.04156,28.571420000000057,4.0,0.5,5.0,1.0
751,000002.SZ,20180402,30.0202,30.7518,29.7258,29.8775,29.6991,0.1783999999999999,0.6007,531635.65,1801173.138,29.088843333333337,29.135240000000056,5.0,1.0,5.0,1.0
750,000002.SZ,20180403,29.6188,30.4217,29.0121,30.0113,29.8775,0.1337999999999972,0.4478,431945.71,1440337.637,29.11590333333334,29.602720000000055,5.0,1.0,5.0,1.0
749,000002.SZ,20180404,28.8159,30.2879,28.6374,29.2619,30.0113,-0.7493999999999978,-2.4971,584509.65,1927433.704,29.104900000000004,29.865000000000055,4.0,0.5,5.0,1.0
748,000002.SZ,20180409,29.1727,29.2262,27.6204,28.2092,29.2619,-1.0527000000000015,-3.5975,478119.4,1510647.265,29.043046666666672,29.411800000000056,2.0,-0.5,3.0,0.0
747,000002.SZ,20180410,28.12,28.7088,27.7096,28.7088,28.2092,0.4996000000000009,1.7711,477145.43,1517032.39,28.96751333333334,29.213740000000058,1.0,-1.0,2.0,-0.5
746,000002.SZ,20180411,28.682,29.6545,28.3073,29.0924,28.7088,0.3836000000000013,1.3362,485930.43,1578103.542,28.920823333333338,29.05672000000006,1.0,-1.0,1.0,-1.0
745,000002.SZ,20180412,29.0567,29.3155,28.3252,28.4144,29.0924,-0.6780000000000008,-2.3305,335219.99,1079000.357,28.88960000000001,28.737340000000057,1.0,-1.0,1.0,-1.0
744,000002.SZ,20180413,28.691,28.7623,27.6829,27.8791,28.4144,-0.5352999999999994,-1.8839,351572.61,1102968.777,28.846480000000007,28.460780000000057,1.0,-1.0,1.0,-1.0
743,000002.SZ,20180416,27.8345,27.8613,26.3714,26.7907,27.8791,-1.0884,-3.904,528068.65,1588112.26,28.775703333333343,28.177080000000057,1.0,-1.0,1.0,-1.0
742,000002.SZ,20180417,26.9067,27.2546,26.4071,26.6926,26.7907,-0.0981000000000023,-0.3662,258197.72,775976.183,28.705523333333343,27.773840000000057,1.0,-1.0,1.0,-1.0
741,000002.SZ,20180418,27.0227,27.3795,26.532,26.7996,26.6926,0.1070000000000028,0.4009,328835.33,989193.213,28.641883333333343,27.315280000000058,1.0,-1.0,1.0,-1.0
740,000002.SZ,20180419,27.0584,27.2368,26.7907,26.9691,26.7996,0.1694999999999993,0.6325,256275.25,776421.774,28.539583333333344,27.02622000000006,1.0,-1.0,1.0,-1.0
739,000002.SZ,20180420,26.9245,27.21,26.6926,26.8978,26.9691,-0.0713000000000008,-0.2644,254795.46,769678.456,28.457806666666677,26.829960000000057,1.0,-1.0,1.0,-1.0
738,000002.SZ,20180423,26.6569,27.0227,26.5766,26.6837,26.8978,-0.2140999999999984,-0.796,201714.25,605310.89,28.34688666666668,26.808560000000057,1.0,-1.0,1.0,-1.0
737,000002.SZ,20180424,26.6301,27.7453,26.5855,27.5936,26.6837,0.9098999999999968,3.4099,469832.12,1447945.429,28.271650000000015,26.98876000000006,1.0,-1.0,3.0,0.0
736,000002.SZ,20180425,27.3438,27.3438,26.7283,26.871,27.5936,-0.7225999999999999,-2.6187,397684.18,1199524.613,28.19730666666668,27.003040000000063,1.0,-1.0,4.0,0.5
735,000002.SZ,20180426,27.0316,27.0316,25.2116,25.4258,26.871,-1.4451999999999998,-5.3783,812262.55,2348260.646,28.078953333333345,26.694380000000063,1.0,-1.0,1.0,-1.0
734,000002.SZ,20180427,25.5685,25.6488,24.4623,25.3365,25.4258,-0.0892999999999979,-0.3512,381958.29,1071392.412,27.95108000000001,26.382120000000064,1.0,-1.0,1.0,-1.0
733,000002.SZ,20180502,25.3365,25.5685,24.6496,24.6942,25.3365,-0.6423000000000023,-2.5351,397170.81,1111292.763,27.80298666666668,25.984220000000068,1.0,-1.0,1.0,-1.0
732,000002.SZ,20180503,24.6674,24.6764,23.695,24.382,24.6942,-0.3121999999999971,-1.2643,542419.86,1466857.435,27.645376666666674,25.34190000000007,1.0,-1.0,1.0,-1.0
731,000002.SZ,20180504,24.3195,24.5872,23.9181,24.0073,24.382,-0.3747000000000007,-1.5368,425383.6,1154814.762,27.50650333333334,24.76916000000007,1.0,-1.0,1.0,-1.0
730,000002.SZ,20180507,24.0965,24.5426,23.8378,24.4266,24.0073,0.4192999999999998,1.7466,408453.67,1110387.754,27.388743333333345,24.569320000000072,1.0,-1.0,1.0,-1.0
729,000002.SZ,20180508,24.4444,25.7469,24.382,25.5953,24.4266,1.1687000000000012,4.7845,655817.53,1857899.321,27.30042333333334,24.621080000000074,1.0,-1.0,2.0,-0.5
728,000002.SZ,20180509,25.4258,25.4258,24.9797,25.1581,25.5953,-0.4372000000000007,-1.7081,409030.79,1152922.298,27.211803333333343,24.713860000000075,1.0,-1.0,3.0,0.0
727,000002.SZ,20180510,25.2652,25.4525,24.7121,25.0421,25.1581,-0.1159999999999996,-0.4611,429639.57,1204133.432,27.12259000000001,24.845880000000076,1.0,-1.0,5.0,1.0
726,000002.SZ,20180511,25.0689,25.1492,24.7388,24.9262,25.0421,-0.1158999999999998,-0.4628,318303.73,889939.605,27.051516666666675,25.029660000000074,1.0,-1.0,5.0,1.0
725,000002.SZ,20180514,25.0511,25.2384,24.8637,24.9262,24.9262,0.0,0.0,350838.54,984200.058,26.959926666666675,25.12958000000007,1.0,-1.0,5.0,1.0
724,000002.SZ,20180515,25.0778,25.1135,24.3909,24.7567,24.9262,-0.1695000000000028,-0.68,405069.26,1120666.813,26.853466666666677,24.96186000000007,1.0,-1.0,3.0,0.0
723,000002.SZ,20180516,24.5782,24.7567,24.2749,24.2928,24.7567,-0.4638999999999988,-1.8738,373238.06,1020836.429,26.64738666666668,24.78880000000007,1.0,-1.0,1.0,-1.0
722,000002.SZ,20180517,24.2571,24.2838,23.8824,23.9002,24.2928,-0.392599999999998,-1.6161,445623.87,1199275.7,26.45409000000001,24.560420000000068,1.0,-1.0,1.0,-1.0
721,000002.SZ,20180518,23.8199,24.2214,23.6683,24.2214,23.9002,0.3211999999999975,1.3439,407222.27,1092945.215,26.265553333333344,24.41946000000007,1.0,-1.0,1.0,-1.0
720,000002.SZ,20180521,24.2928,24.3641,23.9181,24.15,24.2214,-0.0714000000000005,-0.2948,432446.76,1167666.221,26.070176666666676,24.26422000000007,1.0,-1.0,1.0,-1.0
719,000002.SZ,20180522,24.1322,24.1322,23.7129,23.8378,24.15,-0.3121999999999971,-1.2928,415469.03,1111277.324,25.889373333333346,24.08044000000007,1.0,-1.0,1.0,-1.0
718,000002.SZ,20180523,23.8378,24.2392,23.695,23.9091,23.8378,0.0712999999999972,0.2991,433170.62,1164157.877,25.746036666666676,24.00370000000007,1.0,-1.0,1.0,-1.0
717,000002.SZ,20180524,23.9091,23.9537,23.6593,23.7753,23.9091,-0.1337999999999972,-0.5596,241610.93,643575.797,25.581586666666677,23.97872000000007,1.0,-1.0,1.0,-1.0
716,000002.SZ,20180525,23.8021,24.0073,23.4809,23.5434,23.7753,-0.2319000000000031,-0.9754,270005.46,717574.35,25.39662000000001,23.843120000000066,1.0,-1.0,1.0,-1.0
715,000002.SZ,20180528,23.5434,23.927,23.4631,23.6415,23.5434,0.0981000000000023,0.4167,254594.99,676789.912,25.237523333333343,23.74142000000007,1.0,-1.0,1.0,-1.0
714,000002.SZ,20180529,23.4631,23.5255,22.6066,22.8386,23.6415,-0.8029000000000011,-3.3961,556052.35,1428341.707,25.069506666666676,23.541580000000067,1.0,-1.0,1.0,-1.0
713,000002.SZ,20180530,22.4906,22.4906,21.9286,21.9821,22.8386,-0.8565000000000005,-3.7502,540168.82,1342440.709,24.90922000000001,23.15618000000007,1.0,-1.0,1.0,-1.0
712,000002.SZ,20180531,22.0981,22.9099,21.9108,22.8297,21.9821,0.8475999999999999,3.8559,705893.25,1768260.902,24.780456666666677,22.967060000000068,1.0,-1.0,1.0,-1.0
711,000002.SZ,20180601,22.6512,23.6058,22.5709,23.1954,22.8297,0.3657000000000003,1.6019,520770.82,1355014.454,24.660316666666674,22.89746000000007,1.0,-1.0,1.0,-1.0
710,000002.SZ,20180604,23.4631,24.4266,23.4452,24.3552,23.1954,1.1598000000000006,5.0001,789190.77,2138820.837,24.573186666666672,23.040200000000066,1.0,-1.0,3.0,0.0
709,000002.SZ,20180605,24.3463,24.7745,23.9448,24.5247,24.3552,0.1694999999999993,0.6959,606841.37,1658473.532,24.49408333333334,23.377420000000065,1.0,-1.0,5.0,1.0
708,000002.SZ,20180606,24.3552,24.5693,23.9537,24.0786,24.5247,-0.4460999999999977,-1.819,508162.53,1378427.339,24.407246666666673,23.796720000000068,1.0,-1.0,5.0,1.0
707,000002.SZ,20180607,24.15,24.6585,24.043,24.4355,24.0786,0.3568999999999995,1.4822,597535.75,1637918.296,24.301976666666675,24.117880000000067,1.0,-1.0,5.0,1.0
706,000002.SZ,20180608,24.1768,24.2481,23.6861,23.8288,24.4355,-0.6067,-2.4829,388545.08,1040501.593,24.20057000000001,24.24456000000007,1.0,-1.0,5.0,1.0
705,000002.SZ,20180611,23.8556,24.7388,23.8021,24.3641,23.8288,0.5352999999999994,2.2464,526436.79,1437705.891,24.16518000000001,24.24634000000007,1.0,-1.0,5.0,1.0
704,000002.SZ,20180612,24.5961,24.828,24.2928,24.721,24.3641,0.3568999999999995,1.4649,498372.48,1376048.984,24.144663333333344,24.285600000000073,1.0,-1.0,5.0,1.0
703,000002.SZ,20180613,24.4533,25.2027,24.3641,24.6585,24.721,-0.0625,-0.2528,602843.57,1680583.497,24.143473333333343,24.401580000000074,1.0,-1.0,5.0,1.0
702,000002.SZ,20180614,24.5158,24.7656,24.1946,24.4177,24.6585,-0.2408000000000001,-0.9765,357604.45,980418.255,24.144663333333344,24.398020000000074,2.5,-0.25,4.0,0.5
701,000002.SZ,20180615,24.4177,25.2473,24.382,24.9708,24.4177,0.5531000000000006,2.2652,698195.18,1951841.87,24.17678000000001,24.626420000000074,5.0,1.0,5.0,1.0
700,000002.SZ,20180619,24.8459,24.8459,24.0073,24.1768,24.9708,-0.7940000000000005,-3.1797,600442.11,1639680.595,24.168453333333343,24.588960000000075,4.0,0.5,4.0,0.5
699,000002.SZ,20180620,24.0786,24.3463,23.5612,24.0519,24.1768,-0.1249000000000002,-0.5166,393400.42,1059357.118,24.11700666666668,24.455140000000075,1.0,-1.0,3.0,0.0
698,000002.SZ,20180621,24.0608,25.4258,23.927,24.7388,24.0519,0.6869000000000014,2.8559,777932.09,2167319.528,24.10303000000001,24.471200000000074,1.0,-1.0,3.0,0.0
697,000002.SZ,20180622,24.5336,25.1581,24.4801,25.0689,24.7388,0.330099999999998,1.3343,444366.6,1235687.451,24.103923333333345,24.601440000000075,2.0,-0.5,4.0,0.5
696,000002.SZ,20180625,25.2027,25.3187,23.5612,23.6326,25.0689,-1.4362999999999992,-5.7294,615811.76,1686677.902,24.060803333333347,24.333800000000075,1.0,-1.0,1.0,-1.0
695,000002.SZ,20180626,23.0348,23.249,22.1516,22.7851,23.6326,-0.8475000000000001,-3.5861,591809.32,1503936.867,23.98943333333335,24.055460000000075,1.0,-1.0,1.0,-1.0
694,000002.SZ,20180627,22.7494,22.7583,21.2417,21.6074,22.7851,-1.1777000000000015,-5.1687,672347.28,1652394.698,23.88445666666668,23.566560000000074,1.0,-1.0,1.0,-1.0
693,000002.SZ,20180628,21.2863,21.9197,20.9651,21.3041,21.6074,-0.3033000000000001,-1.4037,462512.82,1114653.844,23.784833333333346,22.879620000000074,1.0,-1.0,1.0,-1.0
692,000002.SZ,20180629,21.5004,21.9464,21.313,21.9464,21.3041,0.6423000000000023,3.0149,352884.91,859583.948,23.71970666666668,22.255120000000073,1.0,-1.0,1.0,-1.0
691,000002.SZ,20180702,21.8572,21.9018,20.0908,20.3406,21.9464,-1.605800000000002,-7.3169,846203.86,1981131.638,23.59034666666668,21.596720000000072,1.0,-1.0,1.0,-1.0
690,000002.SZ,20180703,20.6082,20.9473,20.3406,20.8937,20.3406,0.5531000000000006,2.7192,549964.88,1274023.575,23.481803333333346,21.218440000000072,1.0,-1.0,1.0,-1.0
689,000002.SZ,20180704,20.9294,21.1881,20.519,20.519,20.8937,-0.3747000000000007,-1.7934,249881.03,582470.214,23.371176666666678,21.00076000000007,1.0,-1.0,1.0,-1.0
688,000002.SZ,20180705,20.5369,20.8848,20.3852,20.5636,20.519,0.0446000000000026,0.2174,267278.61,619393.007,23.25966000000001,20.85266000000007,1.0,-1.0,1.0,-1.0
687,000002.SZ,20180706,20.8224,21.0543,20.2068,20.7064,20.5636,0.1427999999999976,0.6944,346930.01,805107.096,23.157363333333347,20.604660000000074,1.0,-1.0,1.0,-1.0
686,000002.SZ,20180709,20.8491,21.4558,20.8491,21.4201,20.7064,0.7137000000000029,3.4468,404626.6,964798.996,23.08658666666668,20.820560000000075,1.0,-1.0,2.0,-0.5
685,000002.SZ,20180710,21.5896,21.8483,21.206,21.545,21.4201,0.1249000000000002,0.5831,389259.48,936534.189,23.016703333333346,20.950820000000075,1.0,-1.0,4.0,0.5
684,000002.SZ,20180711,20.9473,21.0811,20.6707,20.9294,21.545,-0.6156000000000006,-2.8573,286052.97,668957.022,22.953063333333343,21.032900000000076,1.0,-1.0,5.0,1.0
683,000002.SZ,20180712,21.0365,21.6074,20.9383,21.2773,20.9294,0.3478999999999992,1.6623,384228.4,916845.446,22.929570000000012,21.17564000000008,1.0,-1.0,5.0,1.0
682,000002.SZ,20180713,21.6253,21.7234,21.09,21.1614,21.2773,-0.1158999999999998,-0.5447,407555.34,976014.586,22.87396000000001,21.266640000000077,1.0,-1.0,5.0,1.0
681,000002.SZ,20180716,21.0454,21.1078,20.3495,20.6529,21.1614,-0.5085000000000015,-2.403,430694.06,994746.276,22.789210000000015,21.113200000000077,1.0,-1.0,3.0,0.0
680,000002.SZ,20180717,20.5636,20.7688,20.2068,20.5012,20.6529,-0.1516999999999981,-0.7345,313869.3,718627.835,22.66074333333335,20.904440000000076,1.0,-1.0,1.0,-1.0
679,000002.SZ,20180718,20.5369,20.5636,20.0016,20.0462,20.5012,-0.4550000000000018,-2.2194,410641.88,930105.273,22.511460000000014,20.727800000000077,1.0,-1.0,1.0,-1.0
678,000002.SZ,20180719,20.2514,20.4833,20.073,20.2336,20.0462,0.1874000000000002,0.9348,506949.38,1154160.796,22.38329333333335,20.519060000000074,1.0,-1.0,1.0,-1.0
677,000002.SZ,20180720,20.1979,20.9562,19.6447,20.6439,20.2336,0.4102999999999994,2.0278,610195.34,1390937.599,22.25690666666668,20.415560000000077,1.0,-1.0,1.0,-1.0
676,000002.SZ,20180723,20.4833,21.322,20.4298,21.1881,20.6439,0.5442,2.6361,555706.13,1306045.471,22.168883333333344,20.522600000000075,1.0,-1.0,3.0,0.0
675,000002.SZ,20180724,21.4469,22.3836,21.4469,21.7502,21.1881,0.5621000000000009,2.6529,832814.22,2055205.705,22.081753333333342,20.772400000000072,1.0,-1.0,5.0,1.0
674,000002.SZ,20180725,21.7502,21.9286,21.4112,21.5718,21.7502,-0.1783999999999999,-0.8202,355182.97,860631.782,21.976780000000012,21.07752000000007,1.0,-1.0,5.0,1.0
673,000002.SZ,20180726,21.7145,21.8662,21.0276,21.1524,21.5718,-0.4193999999999995,-1.9442,385134.8,924376.0,21.859910000000013,21.261280000000074,1.0,-1.0,5.0,1.0
672,000002.SZ,20180727,21.0097,21.2417,20.7331,20.8045,21.1524,-0.3478999999999992,-1.6447,322827.63,757327.314,21.739470000000015,21.293400000000073,1.0,-1.0,5.0,1.0
671,000002.SZ,20180730,21.0008,21.1435,20.3585,20.6796,20.8045,-0.1249000000000002,-0.6004,357066.58,828078.838,21.596430000000012,21.191700000000072,1.0,-1.0,3.0,0.0
670,000002.SZ,20180731,20.7778,20.9562,20.5726,20.8045,20.6796,0.1249000000000002,0.604,354578.15,825861.764,21.48402000000001,21.00256000000007,1.0,-1.0,1.0,-1.0
669,000002.SZ,20180801,20.7331,20.7331,19.8143,19.9391,20.8045,-0.8654000000000011,-4.1597,673866.01,1523419.154,21.34692666666668,20.676020000000072,1.0,-1.0,1.0,-1.0
668,000002.SZ,20180802,19.9302,19.9302,18.7972,19.0738,19.9391,-0.8653000000000013,-4.3397,677777.75,1457805.725,21.158093333333348,20.26030000000007,1.0,-1.0,1.0,-1.0
667,000002.SZ,20180803,19.0827,19.2165,18.7794,18.8061,19.0738,-0.2676999999999978,-1.4035,346072.3,735143.747,20.94933333333335,19.86062000000007,1.0,-1.0,1.0,-1.0
666,000002.SZ,20180806,18.8954,19.0203,18.3065,18.6099,18.8061,-0.196200000000001,-1.0433,315702.05,662879.888,20.781910000000018,19.446680000000068,1.0,-1.0,1.0,-1.0
665,000002.SZ,20180807,18.8686,19.502,18.6723,19.502,18.6099,0.8920999999999992,4.7937,451653.09,969166.202,20.672473333333347,19.186180000000068,1.0,-1.0,1.0,-1.0
664,000002.SZ,20180808,19.5288,19.8856,19.1808,19.1808,19.502,-0.3211999999999975,-1.647,410720.18,903023.745,20.59158666666668,19.034520000000068,1.0,-1.0,1.0,-1.0
663,000002.SZ,20180809,19.1808,20.1176,19.0916,20.0551,19.1808,0.8742999999999981,4.5582,896200.17,1997096.145,20.54995333333335,19.23078000000007,1.0,-1.0,3.0,0.0
662,000002.SZ,20180810,20.519,21.4736,20.4566,20.6796,20.0551,0.6245000000000012,3.1139,1201163.03,2820091.738,20.50772666666668,19.605480000000068,1.0,-1.0,5.0,1.0
661,000002.SZ,20180813,20.1622,20.7064,20.0373,20.5547,20.6796,-0.1249000000000002,-0.604,489494.76,1113409.912,20.51486333333335,19.99444000000007,2.0,-0.5,5.0,1.0
660,000002.SZ,20180814,20.519,20.5636,19.6715,19.9124,20.5547,-0.6422999999999988,-3.1248,486784.81,1090898.794,20.482153333333354,20.07652000000007,1.0,-1.0,5.0,1.0
659,000002.SZ,20180815,19.9748,20.1443,19.8232,19.8945,19.9124,-0.0179000000000009,-0.0899,472553.5,1058911.645,20.461336666666686,20.21926000000007,1.0,-1.0,5.0,1.0
658,000002.SZ,20180816,19.2968,20.5904,19.279,20.2692,19.8945,0.3747000000000007,1.8834,490384.44,1107212.515,20.451523333333352,20.262080000000072,1.0,-1.0,5.0,1.0
657,000002.SZ,20180817,20.4298,20.6975,20.1979,20.2425,20.2692,-0.0267000000000017,-0.1317,424160.44,969847.216,20.436060000000015,20.174660000000074,1.0,-1.0,3.0,0.0
656,000002.SZ,20180820,20.4566,20.9116,20.1533,20.8313,20.2425,0.5887999999999991,2.9087,476133.14,1101391.513,20.416433333333348,20.229980000000076,1.0,-1.0,4.0,0.5
655,000002.SZ,20180821,20.867,21.3933,20.7153,21.3309,20.8313,0.4996000000000009,2.3983,495846.24,1173410.505,20.409296666666684,20.513680000000072,1.0,-1.0,5.0,1.0
654,000002.SZ,20180822,21.3309,21.4825,21.1168,21.3398,21.3309,0.0089000000000005,0.0417,421833.83,1007170.63,20.42297666666668,20.802740000000075,3.0,0.0,5.0,1.0
653,000002.SZ,20180823,21.3213,21.4603,20.6167,21.1544,21.3398,-0.1854000000000013,-0.8688,543058.67,1235013.686,20.418880000000016,20.979780000000073,3.0,0.0,5.0,1.0
652,000002.SZ,20180824,21.0061,21.3305,20.7558,21.1173,21.1544,-0.0370999999999988,-0.1754,273417.65,621888.066,20.417410000000018,21.15474000000007,3.0,0.0,5.0,1.0
651,000002.SZ,20180827,21.3027,22.3039,21.1822,22.1648,21.1173,1.0474999999999994,4.9604,594341.1,1403513.889,20.467806666666682,21.42144000000007,5.0,1.0,5.0,1.0
650,000002.SZ,20180828,22.0629,22.3781,21.998,22.137,22.1648,-0.0277999999999991,-0.1254,348101.15,832284.975,20.52233333333335,21.58266000000007,5.0,1.0,5.0,1.0
649,000002.SZ,20180829,22.0073,22.6191,21.9887,22.1648,22.137,0.0277999999999991,0.1256,291143.33,700596.432,20.59295333333335,21.747660000000074,5.0,1.0,5.0,1.0
648,000002.SZ,20180830,22.0629,22.4151,21.7662,21.7848,22.1648,-0.379999999999999,-1.7144,285923.67,681645.384,20.64466000000002,21.873740000000076,5.0,1.0,5.0,1.0
647,000002.SZ,20180831,21.5067,22.582,21.4881,22.2946,21.7848,0.5097999999999985,2.3402,428145.12,1024351.411,20.699683333333347,22.109200000000076,5.0,1.0,5.0,1.0
646,000002.SZ,20180903,22.1092,22.7767,21.6735,21.8311,22.2946,-0.4634999999999998,-2.079,497612.43,1191130.969,20.72111666666668,22.042460000000073,5.0,1.0,4.0,0.5
645,000002.SZ,20180904,21.9331,22.6562,21.7013,22.6469,21.8311,0.8157999999999994,3.7369,437654.47,1052057.112,20.751006666666683,22.144440000000074,5.0,1.0,5.0,1.0
644,000002.SZ,20180905,22.3502,22.4337,21.7013,21.7013,22.6469,-0.9455999999999988,-4.1754,546644.37,1296346.119,20.755323333333347,22.051740000000073,5.0,1.0,3.0,0.0
643,000002.SZ,20180906,21.6179,21.8404,21.0339,21.1451,21.7013,-0.5562000000000005,-2.563,375368.9,864994.565,20.755080000000014,21.923800000000075,4.0,0.5,1.0,-1.0
642,000002.SZ,20180907,21.1822,21.9238,21.1822,21.5159,21.1451,0.3707999999999991,1.7536,334943.33,780678.316,20.778793333333347,21.768060000000073,5.0,1.0,1.0,-1.0
641,000002.SZ,20180910,21.7106,22.1092,21.4232,21.7477,21.5159,0.2317999999999997,1.0773,474917.79,1115789.487,20.814396666666678,21.751380000000072,5.0,1.0,1.0,-1.0
640,000002.SZ,20180911,21.6828,21.9146,21.4047,21.6364,21.7477,-0.1112999999999999,-0.5118,358358.75,832895.939,20.84212666666668,21.54928000000007,5.0,1.0,1.0,-1.0
639,000002.SZ,20180912,21.5437,21.5994,20.9597,21.21,21.6364,-0.4263999999999974,-1.9708,313821.54,717459.921,20.884490000000014,21.451020000000067,5.0,1.0,1.0,-1.0
638,000002.SZ,20180913,21.6086,21.757,21.1173,21.414,21.21,0.2040000000000006,0.9618,468837.96,1080871.662,20.962496666666677,21.504800000000067,5.0,1.0,2.0,-0.5
637,000002.SZ,20180914,21.4418,21.6828,21.1451,21.6179,21.414,0.2038999999999973,0.9522,334870.79,775981.815,21.056223333333342,21.52520000000007,5.0,1.0,3.0,0.0
636,000002.SZ,20180917,21.3583,21.5345,21.0617,21.1637,21.6179,-0.4542000000000001,-2.101,255061.69,584416.325,21.141350000000006,21.408400000000068,5.0,1.0,1.0,-1.0
635,000002.SZ,20180918,20.9968,21.414,20.8299,21.3213,21.1637,0.1576000000000021,0.7447,404634.05,921475.475,21.20199333333334,21.34538000000007,5.0,1.0,1.0,-1.0
