,date,lable,text
467,20190401,1.0048629531388051,1.3183098591549296
466,20190402,1.009251101321576,1.2923497267759563
465,20190403,1.0165923543600512,1.3035230352303522
464,20190404,1.028571428571419,1.2887700534759359
463,20190408,1.0345875542691654,1.2841823056300268
462,20190409,1.0367058484170957,1.2792553191489362
461,20190410,1.0356578001437715,1.2780748663101604
460,20190411,1.0291860882036474,1.2164948453608246
459,20190412,1.0228297430759223,1.1770573566084788
458,20190415,1.0137221269296641,1.1612090680100755
457,20190416,1.0101931712880363,1.1885856079404467
456,20190417,1.0107373960036876,1.1800486618004864
455,20190418,1.0192212213632075,1.2357320099255584
454,20190419,1.0388692579505203,1.3375634517766497
453,20190422,1.0784300006996335,1.45
452,20190423,1.129851262538904,1.5643564356435644
451,20190424,1.1986917416189604,1.8582887700534758
450,20190425,1.237363526081673,1.6517150395778364
449,20190426,1.2659524918490825,1.6317135549872122
448,20190429,1.2542104220328816,1.4458438287153652
447,20190430,1.2182140745121137,1.4430051813471503
446,20190506,1.148936170212757,1.3554987212276215
445,20190507,1.1122980719124453,1.3743718592964824
444,20190508,1.0797124910962808,1.431077694235589
443,20190509,1.062419396440538,1.3457711442786071
442,20190510,1.0632327503363355,1.449748743718593
441,20190513,1.0691519816782151,1.354916067146283
440,20190514,1.0669194312796122,1.330166270783848
439,20190515,1.0570532915360418,1.3436018957345972
438,20190516,1.0568670196200476,1.3091334894613584
437,20190517,1.0426863267455464,1.361179361179361
436,20190520,1.016515123399509,1.2894056847545219
435,20190521,0.9918427882832691,1.2717948717948717
434,20190522,0.9801797365505269,1.3964194373401535
433,20190523,0.9608698322992728,1.3689839572192513
432,20190524,0.939248895434454,1.3209549071618039
431,20190527,0.9405206738131615,1.3448275862068966
430,20190528,0.943779027132722,1.3342036553524805
429,20190529,0.9327485380116874,1.4048257372654156
428,20190530,0.9310910084390663,1.383378016085791
427,20190531,0.9269417475728071,1.3518005540166205
426,20190603,0.9062595048360521,1.2265193370165746
425,20190604,0.8865841010310451,1.267605633802817
424,20190605,0.8622930717351234,1.2492997198879552
423,20190606,0.8386857248932531,1.1840659340659339
422,20190610,0.8313818796568695,1.1881720430107525
421,20190611,0.8485888634629966,1.225806451612903
420,20190612,0.8568672839506082,1.1893333333333334
419,20190613,0.8659068707261387,1.1605263157894739
418,20190614,0.8679742003422312,1.0783289817232375
417,20190617,0.87357389227911,1.1706666666666665
416,20190618,0.872072072072063,1.1432291666666665
415,20190619,0.8748907563025119,1.143979057591623
414,20190620,0.8964491038214315,1.2691292875989444
413,20190621,0.9442902592567429,1.3921052631578947
412,20190624,1.0020300446609736,1.5077720207253886
411,20190625,1.0521827411167421,1.455958549222798
410,20190626,1.084165477888721,1.281012658227848
409,20190627,1.0902009020090107,1.1851851851851851
408,20190628,1.0921043621173638,1.3401015228426396
407,20190701,1.0721635340924587,1.3812010443864229
406,20190702,1.0489510489510394,1.377717391304348
405,20190703,1.0417781436509477,1.3453038674033149
404,20190704,1.040364313806656,1.2941176470588236
403,20190705,1.014476691833474,1.2225201072386058
402,20190708,0.978986919009175,1.121761658031088
401,20190709,0.9537062937062843,1.1068702290076335
400,20190710,0.9329487089284361,1.0680100755667505
399,20190711,0.9295116772823682,1.1108312342569269
398,20190712,0.9230111815397666,1.0648379052369077
397,20190715,0.9255524565543777,1.0262529832935559
396,20190716,0.9236056418701127,1.0070588235294118
395,20190717,0.9260560854909174,1.0142857142857142
394,20190718,0.9154443485763489,1.0073529411764706
393,20190719,0.9135127356454068,1.0169082125603865
392,20190722,0.9263596522738602,1.066820276497696
391,20190723,0.9453293155402397,1.0919540229885059
390,20190724,0.9608081966038449,1.0640732265446224
389,20190725,0.9780227646932392,1.0202702702702702
388,20190726,0.9860724233983187,1.006787330316742
387,20190729,0.9754285714285614,0.9909502262443439
386,20190730,0.9571183533447584,0.9556541019955653
385,20190731,0.941496209412091,0.9242424242424241
384,20190801,0.9303060784595385,0.8760504201680672
383,20190802,0.9260520026073626,0.9565217391304347
382,20190805,0.9254125412541151,0.8723404255319148
381,20190806,0.916697629486502,0.810126582278481
380,20190807,0.9045904590458941,0.8211206896551725
379,20190808,0.8958065734794,0.8568232662192394
378,20190809,0.8873433200855899,0.816017316017316
377,20190812,0.8876013904982509,0.8141962421711899
376,20190813,0.8977077810696911,0.8185654008438819
375,20190814,0.9071905697445862,0.8212765957446808
374,20190815,0.9156721726072757,0.8125
373,20190816,0.9250576174203179,0.8109243697478992
372,20190819,0.930655188904819,0.8319327731092437
371,20190820,0.9398225845120962,0.8835164835164835
370,20190821,0.9463313040691972,0.8700440528634361
369,20190822,0.9526489267625899,0.8959276018099548
368,20190823,0.9586457073760464,0.8656387665198239
367,20190826,0.958835422563676,0.8333333333333334
366,20190827,0.9600389073518565,0.8456659619450316
365,20190828,0.9645032897408703,0.8316008316008316
364,20190829,0.9656798959010944,0.8215767634854771
363,20190830,0.9641895750061061,0.801670146137787
362,20190902,0.9736777367773558,0.8295218295218296
361,20190903,0.9797029702970178,0.8368200836820083
360,20190904,0.9866489758686339,0.8559322033898306
359,20190905,0.9950878361501836,0.8580508474576272
358,20190906,1.0118550676239653,0.8937093275488069
357,20190909,1.020582329317257,0.860125260960334
356,20190910,1.0311557788944603,0.863917525773196
355,20190911,1.038558256496216,0.8373493975903613
354,20190912,1.0495729358566284,0.8140417457305503
353,20190916,1.0550719785738079,0.7310344827586207
352,20190917,1.052411252511709,0.6424050632911391
351,20190918,1.043957880661863,0.5841726618705035
350,20190919,1.0383461153717781,0.6565495207667732
349,20190920,1.0273596673596552,0.64576802507837
348,20190923,1.0163417669016885,0.7090592334494774
347,20190924,1.017058628684983,0.7378815080789947
346,20190925,1.015544898296664,0.7660377358490565
345,20190926,1.0122152525585884,0.7458866544789763
344,20190927,0.9980178394449831,0.669001751313485
343,20190930,0.9789029535864859,0.6746765249537893
342,20191008,0.9585268745852568,0.6325823223570191
341,20191009,0.9422725004158923,0.6513274336283186
340,20191010,0.9273454424262504,0.6696428571428572
339,20191011,0.9258888332498626,0.6631393298059964
338,20191014,0.9348370927318174,0.6815742397137746
337,20191015,0.9397590361445662,0.6714801444043321
336,20191016,0.942706148813007,0.7394789579158316
335,20191017,0.941285329744268,0.7399193548387096
334,20191018,0.9424454369259171,0.6868131868131868
333,20191021,0.9562878278412793,0.806640625
332,20191022,0.9749748068525242,0.8253012048192772
331,20191023,1.00067046597384,0.8362919132149901
330,20191024,1.030105368790756,0.8414872798434442
329,20191025,1.0509522218509741,0.799618320610687
328,20191028,1.0500375908445294,0.7965116279069768
327,20191029,1.0422558781691793,0.8032786885245902
326,20191030,1.0251762336354362,0.8648648648648648
325,20191031,0.9989047097480713,0.8222222222222223
324,20191101,0.9811256876851341,0.8408071748878924
323,20191104,0.9659979598775807,0.8654292343387472
322,20191105,0.9585677749360495,0.8416289592760181
321,20191106,0.9547669944420575,0.8135964912280702
320,20191107,0.9602881893815817,0.8408071748878924
319,20191108,0.9611775845743189,0.8390022675736961
318,20191111,0.9648683642641227,0.9079903147699758
317,20191112,0.9720467330159984,0.8678815489749431
316,20191113,0.9763082530590871,0.8519362186788156
315,20191114,0.9764890282131542,0.8443935926773455
314,20191115,0.9735671290238036,0.7505197505197505
313,20191118,0.9687718073970571,0.6918714555765596
312,20191119,0.9634731060936155,0.6391752577319587
311,20191120,0.9612132833609226,0.6583629893238434
310,20191121,0.9625948208213326,0.7332015810276681
309,20191122,0.9682484298673993,0.7729166666666667
308,20191125,0.9703955986376618,0.696969696969697
307,20191126,0.9708347886831875,0.7051039697542533
306,20191127,0.9742605357298547,0.7455621301775147
305,20191128,0.9734822051639797,0.7597535934291582
304,20191129,0.9725058915946463,0.7965367965367965
303,20191202,0.9759004469371538,0.8048245614035088
302,20191203,0.978719662328514,0.859122401847575
301,20191204,0.9800353356890337,0.8551724137931036
300,20191205,0.9874833555259531,0.8844339622641509
299,20191206,0.9964362081254333,0.8571428571428571
298,20191209,1.0039327851269095,0.8782201405152226
297,20191210,1.0075187969924688,0.8744186046511627
296,20191211,1.0090493683361583,0.8714953271028036
295,20191212,1.0059139784946114,0.8661971830985916
294,20191213,1.00743261395181,0.9294403892944038
293,20191216,1.01037938439512,0.9073634204275535
292,20191217,1.0162587100232146,0.8423326133909287
291,20191218,1.0258513103939972,0.8315789473684211
290,20191219,1.0401138486169048,0.8602150537634408
289,20191220,1.0504387908873203,0.9006622516556291
288,20191223,1.0493488083635916,0.8561797752808988
287,20191224,1.0463200779381683,0.8789954337899544
286,20191225,1.039992921606783,0.8932714617169375
285,20191226,1.0310098065199984,0.9039812646370025
284,20191227,1.01578344061369,0.9184652278177459
283,20191230,1.0166358595193963,0.9234449760765551
282,20191231,1.015473887814301,0.9390243902439025
281,20200102,1.0189473684210404,1.03125
280,20200103,1.0254526371031103,1.0603674540682415
279,20200106,1.03262386601534,1.0496083550913837
278,20200107,1.0387826086956398,1.0716180371352786
277,20200108,1.0411458333333208,1.0076923076923077
276,20200109,1.041240686189556,1.0309278350515465
275,20200110,1.035180223009755,1.028497409326425
274,20200113,1.03000517330573,1.017948717948718
273,20200114,1.0250193448542566,1.0362694300518136
272,20200115,1.0218902910120917,0.9848484848484849
271,20200116,1.0207191780821796,1.002487562189055
270,20200117,1.0289953948490413,1.0658227848101265
269,20200120,1.0319836679142442,1.0303030303030303
268,20200121,1.0306373589068876,1.0229007633587786
267,20200122,1.0327827191867733,1.0205128205128204
266,20200123,1.0225945671490106,0.9625
265,20200203,0.986858838490874,0.8675
264,20200204,0.947933532168714,0.8131313131313131
263,20200205,0.9169162317104355,0.8697916666666666
262,20200206,0.8948995363214716,0.87468671679198
261,20200207,0.878061400482913,0.8625
260,20200210,0.891387063299884,0.9108910891089109
259,20200211,0.9135759576131206,0.8814814814814815
258,20200212,0.9288200487295387,0.8737864077669902
257,20200213,0.933507853403129,0.8567961165048543
256,20200214,0.939436373183954,0.8377088305489259
255,20200217,0.9418054338299612,0.8872901678657075
254,20200218,0.9532661113546566,0.881118881118881
253,20200219,0.9665029814100192,0.9080188679245282
252,20200220,0.9828992370428709,0.9458128078817735
251,20200221,1.0021943298516507,0.9507389162561577
250,20200224,1.01353489189663,0.9464720194647201
249,20200225,1.021815622800832,0.9514563106796116
248,20200226,1.0436156208863412,1.0589680589680588
247,20200227,1.0505263157894613,0.9683698296836982
246,20200228,1.0465975030771812,0.9211822660098523
245,20200302,1.0442820670833575,0.9362745098039215
244,20200303,1.0434322967139333,1.018324607329843
243,20200304,1.0257314064152148,1.0876712328767124
242,20200305,1.0298231723409745,1.1205479452054794
241,20200306,1.0451306413301538,1.0951086956521738
240,20200309,1.056148082855871,1.064
239,20200310,1.0622794636555979,1.0611702127659575
238,20200311,1.077085533262923,1.1286089238845143
237,20200312,1.082528533801568,1.1397849462365592
236,20200313,1.0967234600261997,1.1924119241192412
235,20200316,1.0956022944550545,1.111716621253406
234,20200317,1.0844997407983286,1.04
233,20200318,1.05864144453997,0.9443099273607748
232,20200319,1.038293497815459,0.9537712895377128
231,20200320,1.012535175236621,0.9410377358490566
230,20200323,0.99548359608009,0.8744186046511627
229,20200324,0.9922665080309213,0.9284009546539379
228,20200325,0.992290095738359,0.9635036496350364
227,20200326,0.9957834373418665,1.0408163265306123
226,20200327,0.9913481730365268,1.0364583333333333
225,20200330,0.9992456625597059,1.0702702702702702
224,20200331,1.0108586702305256,1.1173333333333335
223,20200401,1.0124280590541204,1.0777479892761392
222,20200402,1.0037509377344214,1.053763440860215
221,20200403,0.9960810472775664,1.0296495956873315
220,20200407,1.0021637816244884,1.0986666666666667
219,20200408,0.9995017438963506,1.1297297297297295
218,20200409,1.0060716959161486,1.0986666666666667
217,20200410,1.0069895157263984,1.031496062992126
216,20200413,1.0117119362073141,1.0561497326203209
215,20200414,1.003815527538143,1.08130081300813
214,20200415,0.994780014914231,1.113573407202216
213,20200416,0.9877381938690849,1.087431693989071
212,20200417,0.9878018421707621,1.0483870967741935
211,20200420,0.9863764744974126,1.054054054054054
210,20200421,0.9988399071925632,1.15633423180593
209,20200422,1.0151102303690738,1.1913746630727762
208,20200423,1.0276790878294515,1.1467391304347825
207,20200424,1.042486361382034,1.123324396782842
206,20200427,1.0652443562391347,1.1507936507936507
205,20200508,1.0836895757974232,1.2945945945945945
204,20200511,1.0826993865030554,1.2255434782608694
203,20200512,1.1093990755007586,1.3514986376021798
202,20200513,1.1567480977172488,1.4677419354838708
201,20200514,1.2168361314731497,1.6155913978494623
200,20200515,1.2416362648451331,1.5253333333333332
199,20200518,1.2725739690326423,1.4603174603174602
198,20200519,1.2936819830713309,1.552
197,20200520,1.2778567686896545,1.4335106382978724
196,20200521,1.2263618821433762,1.3646112600536193
195,20200522,1.1886959081542428,1.3821138211382114
194,20200525,1.1517327276723461,1.256544502617801
193,20200526,1.1013183771578305,1.261780104712042
192,20200527,1.0626086956521632,1.1871794871794872
191,20200528,1.0307969707897477,1.131645569620253
190,20200529,0.9999280420234479,1.11
189,20200601,0.9883061912619167,1.1274509803921569
188,20200602,0.9736804462880743,1.194225721784777
187,20200603,0.9602224123182107,1.14025974025974
186,20200604,0.9487836107554317,1.103896103896104
185,20200605,0.9357015985790307,1.077720207253886
184,20200608,0.915672913117537,1.08355091383812
183,20200609,0.9008077086580597,1.0984455958549224
182,20200610,0.8890303416083071,1.077922077922078
181,20200611,0.879610004239074,1.0227272727272727
180,20200612,0.8775206962428255,1.00990099009901
179,20200615,0.8752039730400746,1.0049751243781095
178,20200616,0.8688920454545349,1.0074257425742574
177,20200617,0.8673157558098111,1.0432569974554706
176,20200618,0.8739148996726804,1.045
175,20200619,0.880914939242305,1.0453400503778338
174,20200622,0.8857183825637973,1.030226700251889
173,20200623,0.8891936764599615,1.0025
172,20200624,0.8924244635819478,1.012820512820513
171,20200629,0.8958209839952467,0.9801488833746899
170,20200630,0.8990990990990876,0.9406175771971497
169,20200701,0.90189224105174,0.9583333333333334
168,20200702,0.9132947976878495,0.9900497512437811
167,20200703,0.9263125097367071,1.0100502512562812
166,20200706,0.9437514709343252,1.0857142857142856
165,20200707,0.9598482453366933,1.1959654178674353
164,20200708,0.9794362842397653,1.313664596273292
163,20200709,1.0019918731575046,1.311377245508982
162,20200710,1.0180540022367661,1.2320916905444126
161,20200713,1.0323508267433374,1.2985507246376813
160,20200714,1.054151048727956,1.2608695652173911
159,20200715,1.064376996805099,1.2352941176470589
158,20200716,1.0571268327858216,1.1555555555555557
157,20200717,1.0527329641223082,1.1813031161473089
156,20200720,1.0424524516491323,1.2165242165242165
155,20200721,1.022535889004719,1.145945945945946
154,20200722,1.0168188370975364,1.142857142857143
153,20200723,1.0310102301790154,1.1688311688311688
152,20200724,1.032830098250646,1.0989583333333333
151,20200727,1.0397198121467672,1.1632124352331608
150,20200728,1.0502022364977266,1.167095115681234
149,20200729,1.0560910096381604,1.1556122448979593
148,20200730,1.0486171302497704,1.0208816705336428
147,20200731,1.0554114595614112,1.1105527638190955
146,20200803,1.0532340258721937,1.2032085561497325
145,20200804,1.0465389127884108,1.1649214659685865
144,20200805,1.043335931410743,1.167095115681234
143,20200806,1.0409447595369306,1.1133501259445844
142,20200807,1.0321580782642255,1.0488997555012225
141,20200810,1.0216316440049316,1.0769230769230769
140,20200811,1.0170117773843301,1.1102756892230574
139,20200812,1.0128676470588107,1.1428571428571428
138,20200813,1.0322188449847898,1.1674418604651162
137,20200814,1.0518686296715616,1.1485849056603774
136,20200817,1.0728924254935692,1.1227272727272728
135,20200818,1.0963559132573097,1.2573529411764706
134,20200819,1.1078496775628075,1.2692307692307694
133,20200820,1.0932071845664748,1.2205128205128204
132,20200821,1.0842787682333752,1.211734693877551
131,20200824,1.0871095468543654,1.2832080200501252
130,20200825,1.0928977687035024,1.4361702127659577
129,20200826,1.0943122460824022,1.313624678663239
128,20200827,1.117080879184013,1.398989898989899
127,20200828,1.1388730791121107,1.3504901960784312
126,20200831,1.1402753265089887,1.3467336683417086
125,20200901,1.1381624947559659,1.4166666666666667
124,20200902,1.186137660730236,1.6062052505966586
123,20200903,1.2227257355427679,1.7213930348258708
122,20200904,1.2792542641808693,1.9464285714285714
121,20200907,1.3477782808356398,2.0523560209424083
120,20200908,1.3970569580108985,1.8422330097087378
119,20200909,1.3850477796514788,1.6698564593301437
118,20200910,1.3441185551095909,1.5145631067961165
117,20200911,1.2785443888142525,1.5903307888040712
116,20200914,1.214910428855771,1.6481012658227847
115,20200915,1.1498357718721903,1.531328320802005
114,20200916,1.1433270676691627,1.8233830845771146
113,20200917,1.151241534988703,1.7462311557788945
112,20200918,1.1472150814053028,1.6846153846153846
111,20200921,1.1364610352994151,1.7
110,20200922,1.1347644270978439,1.5011655011655012
109,20200923,1.088920799734885,1.4185520361990949
108,20200924,1.0609715977629033,1.5023696682464456
107,20200925,1.0336368096821587,1.412887828162291
106,20200928,1.0058555627846366,1.3678160919540232
105,20200929,0.9836384254009307,1.2275574112734864
104,20200930,0.9653393519264784,1.2971175166297118
103,20201009,0.9496771439244267,1.221774193548387
102,20201012,0.9531522947435197,1.1483516483516483
101,20201013,0.9611987381703382,1.0665557404326125
100,20201014,0.9643250039289555,1.0646853146853148
99,20201015,0.9684780909706576,1.1141304347826089
98,20201016,0.964553014553006,1.0326460481099655
97,20201019,0.9503008923012988,1.0890538033395176
96,20201020,0.940975987606498,1.2278978388998036
95,20201021,0.9347355397463574,1.1647058823529413
94,20201022,0.9336093143596292,1.25
93,20201023,0.9335484206691906,1.2116182572614107
92,20201026,0.9453629349708621,1.2937365010799138
91,20201027,0.9452926208651312,1.331096196868009
90,20201028,0.9579481699171699,1.3738738738738736
89,20201029,0.9732511391047889,1.3869565217391304
88,20201030,0.9796575599806685,1.3186813186813187
87,20201102,0.9699418228829904,1.2710706150341686
86,20201103,0.9780320613159084,1.444705882352941
85,20201104,0.9783559129918409,1.46875
84,20201105,0.9844868735083444,1.5469879518072287
83,20201106,0.9934077907926906,1.4481132075471697
82,20201109,1.0271241830065272,1.5951807228915662
81,20201110,1.034753669049039,1.560493827160494
80,20201111,1.0390603660202042,1.5196078431372548
79,20201112,1.0249028515133183,1.4678217821782178
78,20201113,1.0153744783659038,1.4127764127764126
77,20201116,0.9862561847168685,1.3902439024390245
76,20201117,0.9707338541093538,1.3947368421052633
75,20201118,0.9560094698012351,1.380722891566265
74,20201119,0.9511429358303406,1.4107579462102688
73,20201120,0.9494257950529944,1.403990024937656
72,20201123,0.9496259351620857,1.4177215189873416
71,20201124,0.9467883780474137,1.4227848101265823
70,20201125,0.9402234636871417,1.371212121212121
69,20201126,0.9285954866958481,1.352941176470588
68,20201127,0.9222967262072371,1.3417085427135678
67,20201130,0.9127926705123762,1.2985074626865671
66,20201201,0.9079642999260892,1.2775119617224882
65,20201202,0.9065388565559647,1.2746987951807227
64,20201203,0.9137230205530337,1.2789598108747045
63,20201204,0.9163460986392512,1.2191780821917808
62,20201207,0.9204152249134855,1.213953488372093
61,20201208,0.9160146061554416,1.1339285714285714
60,20201209,0.9093667931135008,1.0603448275862069
59,20201210,0.9013769565728984,1.126984126984127
58,20201211,0.8879800853484968,1.1490384615384615
57,20201214,0.88075687254551,1.1798561151079137
56,20201215,0.8799088674380863,1.1405152224824358
55,20201216,0.8822142986644009,1.1297169811320755
54,20201217,0.8875198243259634,1.1319444444444442
53,20201218,0.9018427518427421,1.1111111111111112
52,20201221,0.9170386904761807,1.2085308056872037
51,20201222,0.9301162645330567,1.1180400890868596
50,20201223,0.9488986784140868,1.1277533039647578
49,20201224,0.9583438845277181,1.1015452538631347
48,20201225,0.9577841451766849,1.0999999999999999
47,20201228,0.9585571757482628,1.1334841628959276
46,20201229,0.9609570978323687,1.097777777777778
45,20201230,0.9595345830639842,1.1146067415730336
44,20201231,0.960140451264701,1.0704845814977975
43,20210104,0.9657561103123669,1.0995475113122173
42,20210105,0.958248405549335,1.0885780885780885
41,20210106,0.9431810647749013,1.0046082949308757
40,20210107,0.9177367576243871,0.9300225733634312
39,20210108,0.8974531734267509,0.9188596491228072
38,20210111,0.8708953701815106,0.7988047808764941
37,20210112,0.8506204154383931,0.8213552361396304
36,20210113,0.8371319709040418,0.7732793522267205
35,20210114,0.8338698390482743,0.7485380116959064
34,20210115,0.8341225528305773,0.8080808080808081
33,20210118,0.8457151005275801,0.8634453781512607
32,20210119,0.8590517241379193,0.8757894736842106
31,20210120,0.8810005783689878,0.8203125
30,20210121,0.9027898866608426,0.7851851851851852
29,20210122,0.9162647961420312,0.8199608610567515
28,20210125,0.9222638185421596,0.7490974729241878
27,20210126,0.9214396570837219,0.7259528130671506
26,20210127,0.9162077690132342,0.7350746268656716
25,20210128,0.9070342347741284,0.695187165775401
24,20210129,0.8960568061640608,0.5616641901931648
23,20210201,0.8929169840060805,0.5664739884393064
22,20210202,0.8953640347505064,0.5072083879423329
21,20210203,0.9060199891531603,0.5127551020408163
20,20210204,0.9098880450951099,0.4980237154150197
19,20210205,0.9213997946125159,0.5515759312320917
18,20210208,0.9196556671448941,0.594551282051282
17,20210209,0.921961826528134,0.5952000000000001
16,20210210,0.9168835393623812,0.5729646697388633
15,20210218,0.9311787384135708,0.6399345335515548
14,20210219,0.950651922759518,0.56343792633015
13,20210222,0.9860765788164958,0.6244604316546762
12,20210223,1.0109890109889976,0.6286149162861491
11,20210224,1.040806129247155,0.6515837104072398
10,20210225,1.0529470529470395,0.6459627329192547
9,20210226,1.0735794276233792,0.736842105263158
8,20210301,1.0881213420163083,0.7523659305993691
7,20210302,1.1091073038773536,0.7905405405405405
6,20210303,1.155989983035773,0.9445378151260504
5,20210304,1.2329027656708007,1.0612244897959184
4,20210305,1.2727272727272594,1.0
3,20210308,1.299074074074061,0.9356435643564357
2,20210309,1.3068669527896863,0.8038277511961723
1,20210310,1.2647956070774733,0.7550702028081123
0,20210311,1.199271789425763,0.812807881773399
