,ts_code,symbol,name,area,industry,market,list_date
3462,603080.SH,603080,新疆火炬,新疆,供气供热,主板,20180103
3463,603081.SH,603081,大丰实业,浙江,专用机械,主板,20170420
3464,603083.SH,603083,剑桥科技,上海,通信设备,主板,20171110
3465,603085.SH,603085,天成自控,浙江,汽车配件,主板,20150630
3466,603086.SH,603086,先达股份,山东,农药化肥,主板,20170511
3467,603087.SH,603087,甘李药业,北京,生物制药,主板,20200629
3468,603088.SH,603088,宁波精达,浙江,专用机械,主板,20141111
3469,603089.SH,603089,正裕工业,浙江,汽车配件,主板,20170126
3470,603090.SH,603090,宏盛股份,江苏,专用机械,主板,20160831
3471,603093.SH,603093,南华期货,浙江,多元金融,主板,20190830
3472,603095.SH,603095,越剑智能,浙江,纺织机械,主板,20200415
3473,603096.SH,603096,新经典,天津,出版业,主板,20170425
3474,603098.SH,603098,森特股份,北京,装修装饰,主板,20161216
3475,603099.SH,603099,长白山,吉林,旅游景点,主板,20140822
3476,603100.SH,603100,川仪股份,重庆,电器仪表,主板,20140805
3477,603101.SH,603101,汇嘉时代,新疆,百货,主板,20160506
3478,603103.SH,603103,横店影视,浙江,影视音像,主板,20171012
3479,603105.SH,603105,芯能科技,浙江,电气设备,主板,20180709
3480,603106.SH,603106,恒银科技,天津,IT设备,主板,20170920
3481,603108.SH,603108,润达医疗,上海,医药商业,主板,20150527
3482,603109.SH,603109,神驰机电,重庆,电气设备,主板,20191231
3483,603110.SH,603110,东方材料,浙江,染料涂料,主板,20171013
3484,603111.SH,603111,康尼机电,江苏,运输设备,主板,20140801
3485,603112.SH,603112,华翔股份,山西,机械基件,主板,20200917
3486,603113.SH,603113,金能科技,山东,焦炭加工,主板,20170511
3487,603115.SH,603115,海星股份,江苏,元器件,主板,20190809
3488,603116.SH,603116,红蜻蜓,浙江,服饰,主板,20150629
3489,603117.SH,603117,万林物流,江苏,仓储物流,主板,20150629
3490,603118.SH,603118,共进股份,深圳,通信设备,主板,20150225
3491,603121.SH,603121,华培动力,上海,汽车配件,主板,20190111
3492,603123.SH,603123,翠微股份,北京,百货,主板,20120503
3493,603126.SH,603126,中材节能,天津,环境保护,主板,20140731
3494,603127.SH,603127,昭衍新药,北京,医疗保健,主板,20170825
3495,603128.SH,603128,华贸物流,上海,仓储物流,主板,20120529
3496,603129.SH,603129,春风动力,浙江,摩托车,主板,20170818
3497,603131.SH,603131,上海沪工,上海,专用机械,主板,20160607
3498,603133.SH,603133,碳元科技,江苏,元器件,主板,20170320
3499,603136.SH,603136,天目湖,江苏,旅游景点,主板,20170927
3500,603138.SH,603138,海量数据,北京,软件服务,主板,20170306
3501,603139.SH,603139,康惠制药,陕西,中成药,主板,20170421
3502,603155.SH,603155,新亚强,江苏,化工原料,主板,20200901
3503,603156.SH,603156,养元饮品,河北,软饮料,主板,20180212
3504,603157.SH,603157,*ST拉夏,新疆,服饰,主板,20170925
3505,603158.SH,603158,腾龙股份,江苏,汽车配件,主板,20150320
3506,603159.SH,603159,上海亚虹,上海,专用机械,主板,20160812
3507,603160.SH,603160,汇顶科技,深圳,元器件,主板,20161017
3508,603161.SH,603161,科华控股,江苏,汽车配件,主板,20180105
3509,603165.SH,603165,荣晟环保,浙江,造纸,主板,20170117
3510,603166.SH,603166,福达股份,广西,汽车配件,主板,20141127
3511,603167.SH,603167,渤海轮渡,山东,水运,主板,20120906
3512,603168.SH,603168,莎普爱思,浙江,化学制药,主板,20140702
3513,603169.SH,603169,兰石重装,甘肃,专用机械,主板,20141009
3514,603177.SH,603177,德创环保,浙江,环境保护,主板,20170207
3515,603178.SH,603178,圣龙股份,浙江,汽车配件,主板,20170328
3516,603179.SH,603179,新泉股份,江苏,汽车配件,主板,20170317
3517,603180.SH,603180,金牌厨柜,福建,家居用品,主板,20170512
3518,603181.SH,603181,皇马科技,浙江,化工原料,主板,20170824
3519,603183.SH,603183,建研院,江苏,建筑工程,主板,20170905
3520,603185.SH,603185,上机数控,江苏,机床制造,主板,20181228
3521,603186.SH,603186,华正新材,浙江,元器件,主板,20170103
3522,603187.SH,603187,海容冷链,山东,机械基件,主板,20181129
3523,603188.SH,603188,ST亚邦,江苏,染料涂料,主板,20140909
3524,603189.SH,603189,网达软件,上海,软件服务,主板,20160914
3525,603192.SH,603192,汇得科技,上海,化工原料,主板,20180828
3526,603195.SH,603195,公牛集团,浙江,电气设备,主板,20200206
3527,603196.SH,603196,日播时尚,上海,服饰,主板,20170531
3528,603197.SH,603197,保隆科技,上海,汽车配件,主板,20170519
3529,603198.SH,603198,迎驾贡酒,安徽,白酒,主板,20150528
3530,603199.SH,603199,九华旅游,安徽,旅游景点,主板,20150326
3531,603200.SH,603200,上海洗霸,上海,环境保护,主板,20170601
3532,603203.SH,603203,快克股份,江苏,专用机械,主板,20161108
3533,603208.SH,603208,江山欧派,浙江,家居用品,主板,20170210
3534,603212.SH,603212,赛伍技术,江苏,塑料,主板,20200430
3535,603214.SH,603214,爱婴室,上海,百货,主板,20180330
3536,603217.SH,603217,元利科技,山东,化工原料,主板,20190620
3537,603218.SH,603218,日月股份,浙江,工程机械,主板,20161228
3538,603220.SH,603220,中贝通信,湖北,通信设备,主板,20181115
3539,603221.SH,603221,爱丽家居,江苏,家居用品,主板,20200323
3540,603222.SH,603222,济民制药,浙江,化学制药,主板,20150217
3541,603223.SH,603223,恒通股份,山东,供气供热,主板,20150630
3542,603225.SH,603225,新凤鸣,浙江,化纤,主板,20170418
3543,603226.SH,603226,菲林格尔,上海,家居用品,主板,20170615
3544,603227.SH,603227,雪峰科技,新疆,化工原料,主板,20150515
3545,603228.SH,603228,景旺电子,深圳,元器件,主板,20170106
3546,603229.SH,603229,奥翔药业,浙江,化学制药,主板,20170509
3547,603232.SH,603232,格尔软件,上海,软件服务,主板,20170421
3548,603233.SH,603233,大参林,广东,医药商业,主板,20170731
3549,603236.SH,603236,移远通信,上海,通信设备,主板,20190716
3550,603238.SH,603238,诺邦股份,浙江,纺织,主板,20170222
3551,603239.SH,603239,浙江仙通,浙江,汽车配件,主板,20161230
3552,603256.SH,603256,宏和科技,上海,玻璃,主板,20190719
3553,603258.SH,603258,电魂网络,浙江,互联网,主板,20161026
3554,603259.SH,603259,药明康德,江苏,化学制药,主板,20180508
3555,603260.SH,603260,合盛硅业,浙江,化工原料,主板,20171030
3556,603266.SH,603266,天龙股份,浙江,塑料,主板,20170110
3557,603267.SH,603267,鸿远电子,北京,元器件,主板,20190515
3558,603268.SH,603268,松发股份,广东,陶瓷,主板,20150319
3559,603269.SH,603269,海鸥股份,江苏,机械基件,主板,20170517
3560,603277.SH,603277,银都股份,浙江,专用机械,主板,20170911
3561,603278.SH,603278,大业股份,山东,钢加工,主板,20171113
3562,603279.SH,603279,景津环保,山东,环境保护,主板,20190729
3563,603283.SH,603283,赛腾股份,江苏,专用机械,主板,20171225
3564,603286.SH,603286,日盈电子,江苏,汽车配件,主板,20170627
3565,603288.SH,603288,海天味业,广东,食品,主板,20140211
3566,603289.SH,603289,泰瑞机器,浙江,专用机械,主板,20171031
3567,603290.SH,603290,斯达半导,浙江,半导体,主板,20200204
3568,603297.SH,603297,永新光学,浙江,电器仪表,主板,20180910
3569,603298.SH,603298,杭叉集团,浙江,专用机械,主板,20161227
3570,603299.SH,603299,苏盐井神,江苏,化工原料,主板,20151231
3571,603300.SH,603300,华铁应急,浙江,专用机械,主板,20150529
3572,603301.SH,603301,振德医疗,浙江,医疗保健,主板,20180412
3573,603303.SH,603303,得邦照明,浙江,家用电器,主板,20170330
3574,603305.SH,603305,旭升股份,浙江,汽车配件,主板,20170710
3575,603306.SH,603306,华懋科技,福建,汽车配件,主板,20140926
3576,603308.SH,603308,应流股份,安徽,专用机械,主板,20140122
3577,603309.SH,603309,维力医疗,广东,医疗保健,主板,20150302
3578,603311.SH,603311,金海高科,浙江,专用机械,主板,20150518
3579,603313.SH,603313,梦百合,江苏,家居用品,主板,20161013
3580,603315.SH,603315,福鞍股份,辽宁,机械基件,主板,20150424
3581,603316.SH,603316,诚邦股份,浙江,建筑工程,主板,20170619
3582,603317.SH,603317,天味食品,四川,食品,主板,20190416
3583,603318.SH,603318,派思股份,辽宁,专用机械,主板,20150424
3584,603319.SH,603319,湘油泵,湖南,汽车配件,主板,20161130
3585,603320.SH,603320,迪贝电气,浙江,机械基件,主板,20170502
3586,603321.SH,603321,梅轮电梯,浙江,运输设备,主板,20170915
3587,603322.SH,603322,超讯通信,广东,通信设备,主板,20160728
3588,603323.SH,603323,苏农银行,江苏,银行,主板,20161129
3589,603324.SH,603324,盛剑环境,上海,环境保护,主板,20210407
3590,603326.SH,603326,我乐家居,江苏,家居用品,主板,20170616
3591,603327.SH,603327,福蓉科技,四川,元器件,主板,20190523
3592,603328.SH,603328,依顿电子,广东,元器件,主板,20140701
3593,603329.SH,603329,上海雅仕,上海,仓储物流,主板,20171229
3594,603330.SH,603330,上海天洋,上海,塑料,主板,20170213
3595,603331.SH,603331,百达精工,浙江,专用机械,主板,20170705
3596,603332.SH,603332,苏州龙杰,江苏,化纤,主板,20190117
3597,603333.SH,603333,尚纬股份,四川,电气设备,主板,20120507
3598,603335.SH,603335,迪生力,广东,汽车配件,主板,20170620
3599,603336.SH,603336,宏辉果蔬,广东,农业综合,主板,20161124
3600,603337.SH,603337,杰克股份,浙江,纺织机械,主板,20170119
3601,603338.SH,603338,浙江鼎力,浙江,专用机械,主板,20150325
3602,603339.SH,603339,四方科技,江苏,专用机械,主板,20160519
3603,603345.SH,603345,安井食品,福建,食品,主板,20170222
3604,603348.SH,603348,文灿股份,广东,汽车配件,主板,20180426
3605,603351.SH,603351,威尔药业,江苏,化学制药,主板,20190130
3606,603353.SH,603353,和顺石油,湖南,石油贸易,主板,20200407
3607,603355.SH,603355,莱克电气,江苏,家用电器,主板,20150513
3608,603356.SH,603356,华菱精工,安徽,机械基件,主板,20180124
3609,603357.SH,603357,设计总院,安徽,建筑工程,主板,20170801
3610,603358.SH,603358,华达科技,江苏,汽车配件,主板,20170125
3611,603359.SH,603359,东珠生态,江苏,环境保护,主板,20170901
3612,603360.SH,603360,百傲化学,辽宁,化工原料,主板,20170206
3613,603363.SH,603363,傲农生物,福建,饲料,主板,20170926
3614,603365.SH,603365,水星家纺,上海,纺织,主板,20171120
3615,603366.SH,603366,日出东方,江苏,家用电器,主板,20120521
3616,603367.SH,603367,辰欣药业,山东,化学制药,主板,20170929
3617,603368.SH,603368,柳药股份,广西,医药商业,主板,20141204
3618,603369.SH,603369,今世缘,江苏,白酒,主板,20140703
3619,603377.SH,603377,东方时尚,北京,汽车服务,主板,20160205
3620,603378.SH,603378,亚士创能,上海,染料涂料,主板,20170928
3621,603379.SH,603379,三美股份,浙江,化工原料,主板,20190402
3622,603380.SH,603380,易德龙,江苏,元器件,主板,20170622
3623,603383.SH,603383,顶点软件,福建,软件服务,主板,20170522
3624,603385.SH,603385,惠达卫浴,河北,家居用品,主板,20170405
3625,603386.SH,603386,广东骏亚,广东,元器件,主板,20170912
3626,603387.SH,603387,基蛋生物,江苏,医疗保健,主板,20170717
3627,603388.SH,603388,元成股份,浙江,建筑工程,主板,20170324
3628,603389.SH,603389,*ST亚振,江苏,家居用品,主板,20161215
3629,603390.SH,603390,通达电气,广东,汽车配件,主板,20191125
3630,603392.SH,603392,万泰生物,北京,医疗保健,主板,20200429
3631,603393.SH,603393,新天然气,新疆,供气供热,主板,20160912
3632,603396.SH,603396,金辰股份,辽宁,专用机械,主板,20171018
3633,603398.SH,603398,邦宝益智,广东,文教休闲,主板,20151209
3634,603399.SH,603399,吉翔股份,辽宁,小金属,主板,20120824
3635,603408.SH,603408,建霖家居,福建,家居用品,主板,20200730
3636,603416.SH,603416,信捷电气,江苏,电气设备,主板,20161221
3637,603421.SH,603421,鼎信通讯,山东,通信设备,主板,20161011
3638,603429.SH,603429,集友股份,安徽,广告包装,主板,20170124
3639,603439.SH,603439,贵州三力,贵州,中成药,主板,20200428
3640,603444.SH,603444,吉比特,福建,互联网,主板,20170104
3641,603456.SH,603456,九洲药业,浙江,化学制药,主板,20141010
3642,603458.SH,603458,勘设股份,贵州,建筑工程,主板,20170809
3643,603466.SH,603466,风语筑,上海,文教休闲,主板,20171020
3644,603477.SH,603477,巨星农牧,四川,纺织,主板,20171218
3645,603486.SH,603486,科沃斯,江苏,家用电器,主板,20180528
3646,603488.SH,603488,展鹏科技,江苏,电气设备,主板,20170516
3647,603489.SH,603489,八方股份,江苏,电气设备,主板,20191111
3648,603496.SH,603496,恒为科技,上海,IT设备,主板,20170607
3649,603499.SH,603499,翔港科技,上海,广告包装,主板,20171016
3650,603500.SH,603500,祥和实业,浙江,运输设备,主板,20170904
3651,603501.SH,603501,韦尔股份,上海,半导体,主板,20170504
3652,603505.SH,603505,金石资源,浙江,矿物制品,主板,20170503
3653,603506.SH,603506,南都物业,浙江,房产服务,主板,20180201
3654,603507.SH,603507,振江股份,江苏,钢加工,主板,20171106
3655,603508.SH,603508,思维列控,河南,软件服务,主板,20151224
3656,603515.SH,603515,欧普照明,上海,电气设备,主板,20160819
3657,603516.SH,603516,淳中科技,北京,通信设备,主板,20180202
3658,603517.SH,603517,绝味食品,湖南,食品,主板,20170317
3659,603518.SH,603518,锦泓集团,江苏,服饰,主板,20141203
3660,603519.SH,603519,立霸股份,江苏,家用电器,主板,20150319
3661,603520.SH,603520,司太立,浙江,化学制药,主板,20160309
3662,603527.SH,603527,众源新材,安徽,铜,主板,20170907
3663,603528.SH,603528,多伦科技,江苏,软件服务,主板,20160503
3664,603530.SH,603530,神马电力,江苏,电气设备,主板,20190805
3665,603533.SH,603533,掌阅科技,北京,互联网,主板,20170921
3666,603535.SH,603535,嘉诚国际,广东,仓储物流,主板,20170808
3667,603536.SH,603536,惠发食品,山东,食品,主板,20170613
3668,603538.SH,603538,美诺华,浙江,化学制药,主板,20170407
3669,603551.SH,603551,奥普家居,浙江,家居用品,主板,20200115
3670,603555.SH,603555,*ST贵人,福建,服饰,主板,20140124
3671,603556.SH,603556,海兴电力,浙江,电器仪表,主板,20161110
3672,603557.SH,603557,起步股份,浙江,服饰,主板,20170818
3673,603558.SH,603558,健盛集团,浙江,纺织,主板,20150127
3674,603559.SH,603559,中通国脉,吉林,通信设备,主板,20161202
3675,603565.SH,603565,中谷物流,上海,仓储物流,主板,20200925
3676,603566.SH,603566,普莱柯,河南,生物制药,主板,20150518
3677,603567.SH,603567,珍宝岛,黑龙江,中成药,主板,20150424
3678,603568.SH,603568,伟明环保,浙江,环境保护,主板,20150528
3679,603569.SH,603569,长久物流,北京,仓储物流,主板,20160810
3680,603577.SH,603577,汇金通,山东,钢加工,主板,20161222
3681,603578.SH,603578,三星新材,浙江,玻璃,主板,20170306
3682,603579.SH,603579,荣泰健康,上海,医疗保健,主板,20170111
3683,603580.SH,603580,艾艾精工,上海,化工原料,主板,20170525
3684,603583.SH,603583,捷昌驱动,浙江,电气设备,主板,20180921
3685,603585.SH,603585,苏利股份,江苏,化工原料,主板,20161214
3686,603586.SH,603586,金麒麟,山东,汽车配件,主板,20170406
3687,603587.SH,603587,地素时尚,上海,服饰,主板,20180622
3688,603588.SH,603588,高能环境,北京,环境保护,主板,20141229
3689,603589.SH,603589,口子窖,安徽,白酒,主板,20150629
3690,603590.SH,603590,康辰药业,北京,化学制药,主板,20180827
3691,603595.SH,603595,东尼电子,浙江,元器件,主板,20170712
3692,603596.SH,603596,伯特利,安徽,汽车配件,主板,20180427
3693,603598.SH,603598,引力传媒,北京,影视音像,主板,20150527
3694,603599.SH,603599,广信股份,安徽,农药化肥,主板,20150513
3695,603600.SH,603600,永艺股份,浙江,家居用品,主板,20150123
3696,603601.SH,603601,再升科技,重庆,玻璃,主板,20150122
3697,603602.SH,603602,纵横通信,浙江,通信设备,主板,20170810
3698,603603.SH,603603,博天环境,北京,环境保护,主板,20170217
3699,603605.SH,603605,珀莱雅,浙江,日用化工,主板,20171115
3700,603606.SH,603606,东方电缆,浙江,电气设备,主板,20141015
3701,603607.SH,603607,京华激光,浙江,造纸,主板,20171025
3702,603608.SH,603608,天创时尚,广东,服饰,主板,20160218
3703,603609.SH,603609,禾丰股份,辽宁,饲料,主板,20140808
3704,603610.SH,603610,麒盛科技,浙江,家居用品,主板,20191029
3705,603611.SH,603611,诺力股份,浙江,运输设备,主板,20150128
3706,603612.SH,603612,索通发展,山东,矿物制品,主板,20170718
3707,603613.SH,603613,国联股份,北京,互联网,主板,20190730
3708,603615.SH,603615,茶花股份,福建,家居用品,主板,20170213
3709,603616.SH,603616,韩建河山,北京,其他建材,主板,20150611
3710,603617.SH,603617,君禾股份,浙江,专用机械,主板,20170703
3711,603618.SH,603618,杭电股份,浙江,电气设备,主板,20150217
3712,603619.SH,603619,中曼石油,上海,石油开采,主板,20171117
3713,603626.SH,603626,科森科技,江苏,专用机械,主板,20170209
3714,603628.SH,603628,清源股份,福建,电气设备,主板,20170112
3715,603629.SH,603629,利通电子,江苏,元器件,主板,20181224
3716,603630.SH,603630,拉芳家化,广东,日用化工,主板,20170313
3717,603633.SH,603633,徕木股份,上海,元器件,主板,20161117
3718,603636.SH,603636,南威软件,福建,软件服务,主板,20141230
3719,603637.SH,603637,镇海股份,浙江,建筑工程,主板,20170208
3720,603638.SH,603638,艾迪精密,山东,专用机械,主板,20170120
3721,603639.SH,603639,海利尔,山东,农药化肥,主板,20170112
3722,603648.SH,603648,畅联股份,上海,仓储物流,主板,20170913
3723,603650.SH,603650,彤程新材,上海,化工原料,主板,20180627
3724,603655.SH,603655,朗博科技,江苏,汽车配件,主板,20171229
3725,603656.SH,603656,泰禾智能,安徽,专用机械,主板,20170321
3726,603657.SH,603657,春光科技,浙江,塑料,主板,20180730
3727,603658.SH,603658,安图生物,河南,医疗保健,主板,20160901
3728,603659.SH,603659,璞泰来,上海,化工原料,主板,20171103
3729,603660.SH,603660,苏州科达,江苏,通信设备,主板,20161201
3730,603661.SH,603661,恒林股份,浙江,家居用品,主板,20171121
3731,603662.SH,603662,柯力传感,浙江,电器仪表,主板,20190806
3732,603663.SH,603663,三祥新材,福建,矿物制品,主板,20160801
3733,603665.SH,603665,康隆达,浙江,纺织,主板,20170313
3734,603666.SH,603666,亿嘉和,江苏,专用机械,主板,20180612
3735,603667.SH,603667,五洲新春,浙江,机械基件,主板,20161025
3736,603668.SH,603668,天马科技,福建,饲料,主板,20170117
3737,603669.SH,603669,灵康药业,西藏,化学制药,主板,20150528
3738,603676.SH,603676,卫信康,西藏,化学制药,主板,20170721
3739,603677.SH,603677,奇精机械,浙江,机械基件,主板,20170206
3740,603678.SH,603678,火炬电子,福建,元器件,主板,20150126
3741,603679.SH,603679,华体科技,四川,电气设备,主板,20170621
3742,603680.SH,603680,今创集团,江苏,运输设备,主板,20180227
3743,603681.SH,603681,永冠新材,上海,化工原料,主板,20190326
3744,603682.SH,603682,锦和商业,上海,房产服务,主板,20200421
3745,603683.SH,603683,晶华新材,上海,化工原料,主板,20171020
3746,603685.SH,603685,晨丰科技,浙江,电气设备,主板,20171127
3747,603686.SH,603686,龙马环卫,福建,环境保护,主板,20150126
3748,603687.SH,603687,大胜达,浙江,广告包装,主板,20190726
3749,603688.SH,603688,石英股份,江苏,矿物制品,主板,20141031
3750,603689.SH,603689,皖天然气,安徽,供气供热,主板,20170110
3751,603690.SH,603690,至纯科技,上海,专用机械,主板,20170113
3752,603693.SH,603693,江苏新能,江苏,新型电力,主板,20180703
3753,603696.SH,603696,安记食品,福建,食品,主板,20151209
3754,603697.SH,603697,有友食品,重庆,食品,主板,20190508
3755,603698.SH,603698,航天工程,北京,专用机械,主板,20150128
3756,603699.SH,603699,纽威股份,江苏,专用机械,主板,20140117
3757,603700.SH,603700,宁水集团,浙江,电器仪表,主板,20190122
3758,603701.SH,603701,德宏股份,浙江,汽车配件,主板,20160412
3759,603703.SH,603703,盛洋科技,浙江,通信设备,主板,20150423
3760,603706.SH,603706,东方环宇,新疆,供气供热,主板,20180709
3761,603707.SH,603707,健友股份,江苏,化学制药,主板,20170719
3762,603708.SH,603708,家家悦,山东,超市连锁,主板,20161213
3763,603709.SH,603709,中源家居,浙江,家居用品,主板,20180208
3764,603711.SH,603711,香飘飘,浙江,软饮料,主板,20171130
3765,603712.SH,603712,七一二,天津,通信设备,主板,20180226
3766,603713.SH,603713,密尔克卫,上海,仓储物流,主板,20180713
3767,603716.SH,603716,塞力医疗,湖北,医药商业,主板,20161031
3768,603717.SH,603717,天域生态,重庆,环境保护,主板,20170327
3769,603718.SH,603718,海利生物,上海,生物制药,主板,20150515
3770,603719.SH,603719,良品铺子,湖北,食品,主板,20200224
3771,603721.SH,603721,中广天择,湖南,影视音像,主板,20170811
3772,603722.SH,603722,阿科力,江苏,化工原料,主板,20171025
3773,603725.SH,603725,天安新材,广东,塑料,主板,20170906
3774,603726.SH,603726,朗迪集团,浙江,机械基件,主板,20160421
3775,603727.SH,603727,博迈科,天津,石油开采,主板,20161122
3776,603728.SH,603728,鸣志电器,上海,电气设备,主板,20170509
3777,603729.SH,603729,龙韵股份,上海,广告包装,主板,20150324
3778,603730.SH,603730,岱美股份,上海,汽车配件,主板,20170728
3779,603733.SH,603733,仙鹤股份,浙江,造纸,主板,20180420
3780,603737.SH,603737,三棵树,福建,染料涂料,主板,20160603
3781,603738.SH,603738,泰晶科技,湖北,元器件,主板,20160928
3782,603739.SH,603739,蔚蓝生物,山东,农业综合,主板,20190116
3783,603755.SH,603755,日辰股份,山东,食品,主板,20190828
3784,603757.SH,603757,大元泵业,浙江,专用机械,主板,20170711
3785,603758.SH,603758,秦安股份,重庆,汽车配件,主板,20170517
3786,603759.SH,603759,海天股份,四川,水务,主板,20210326
3787,603766.SH,603766,隆鑫通用,重庆,摩托车,主板,20120810
3788,603767.SH,603767,中马传动,浙江,汽车配件,主板,20170613
3789,603768.SH,603768,常青股份,安徽,汽车配件,主板,20170324
3790,603773.SH,603773,沃格光电,江西,元器件,主板,20180417
3791,603776.SH,603776,永安行,江苏,公共交通,主板,20170817
3792,603777.SH,603777,来伊份,上海,食品,主板,20161012
3793,603778.SH,603778,乾景园林,北京,建筑工程,主板,20151231
3794,603779.SH,603779,ST威龙,山东,红黄酒,主板,20160516
3795,603786.SH,603786,科博达,上海,汽车配件,主板,20191015
3796,603787.SH,603787,新日股份,江苏,摩托车,主板,20170427
3797,603788.SH,603788,宁波高发,浙江,汽车配件,主板,20150120
3798,603789.SH,603789,星光农机,浙江,农用机械,主板,20150427
3799,603790.SH,603790,雅运股份,上海,染料涂料,主板,20180912
3800,603797.SH,603797,联泰环保,广东,环境保护,主板,20170413
3801,603798.SH,603798,康普顿,山东,石油加工,主板,20160406
3802,603799.SH,603799,华友钴业,浙江,小金属,主板,20150129
3803,603800.SH,603800,道森股份,江苏,专用机械,主板,20151210
3804,603801.SH,603801,志邦家居,安徽,家居用品,主板,20170630
3805,603803.SH,603803,瑞斯康达,北京,通信设备,主板,20170420
3806,603806.SH,603806,福斯特,浙江,塑料,主板,20140905
3807,603808.SH,603808,歌力思,深圳,服饰,主板,20150422
3808,603809.SH,603809,豪能股份,四川,汽车配件,主板,20171128
3809,603810.SH,603810,丰山集团,江苏,农药化肥,主板,20180917
3810,603811.SH,603811,诚意药业,浙江,化学制药,主板,20170315
3811,603813.SH,603813,原尚股份,广东,仓储物流,主板,20170918
3812,603815.SH,603815,交建股份,安徽,建筑工程,主板,20191021
3813,603816.SH,603816,顾家家居,浙江,家居用品,主板,20161014
3814,603817.SH,603817,海峡环保,福建,环境保护,主板,20170220
3815,603818.SH,603818,曲美家居,北京,家居用品,主板,20150422
3816,603819.SH,603819,神力股份,江苏,电气设备,主板,20161125
3817,603822.SH,603822,嘉澳环保,浙江,环境保护,主板,20160428
3818,603823.SH,603823,百合花,浙江,染料涂料,主板,20161220
3819,603825.SH,603825,华扬联众,北京,互联网,主板,20170802
3820,603826.SH,603826,坤彩科技,福建,染料涂料,主板,20170414
3821,603828.SH,603828,柯利达,江苏,装修装饰,主板,20150226
3822,603829.SH,603829,洛凯股份,江苏,电气设备,主板,20171017
3823,603833.SH,603833,欧派家居,广东,家居用品,主板,20170328
3824,603838.SH,603838,四通股份,广东,陶瓷,主板,20150701
3825,603839.SH,603839,安正时尚,浙江,服饰,主板,20170214
3826,603843.SH,603843,正平股份,青海,建筑工程,主板,20160905
3827,603848.SH,603848,好太太,广东,家居用品,主板,20171201
3828,603855.SH,603855,华荣股份,上海,专用机械,主板,20170524
3829,603856.SH,603856,东宏股份,山东,塑料,主板,20171106
3830,603858.SH,603858,步长制药,山东,中成药,主板,20161118
3831,603859.SH,603859,能科股份,北京,软件服务,主板,20161021
3832,603860.SH,603860,中公高科,北京,公路,主板,20170802
3833,603861.SH,603861,白云电器,广东,电气设备,主板,20160322
3834,603863.SH,603863,松炀资源,广东,造纸,主板,20190621
3835,603866.SH,603866,桃李面包,辽宁,食品,主板,20151222
3836,603867.SH,603867,新化股份,浙江,化工原料,主板,20190627
3837,603868.SH,603868,飞科电器,上海,家用电器,主板,20160418
3838,603869.SH,603869,新智认知,广西,软件服务,主板,20150326
3839,603871.SH,603871,嘉友国际,北京,仓储物流,主板,20180206
3840,603876.SH,603876,鼎胜新材,江苏,铝,主板,20180418
3841,603877.SH,603877,太平鸟,浙江,服饰,主板,20170109
3842,603878.SH,603878,武进不锈,江苏,钢加工,主板,20161219
3843,603879.SH,603879,永悦科技,福建,化工原料,主板,20170614
3844,603880.SH,603880,南卫股份,江苏,医疗保健,主板,20170807
3845,603881.SH,603881,数据港,上海,电信运营,主板,20170208
3846,603882.SH,603882,金域医学,广东,医疗保健,主板,20170908
3847,603883.SH,603883,老百姓,湖南,医药商业,主板,20150423
3848,603885.SH,603885,吉祥航空,上海,空运,主板,20150527
3849,603886.SH,603886,元祖股份,上海,食品,主板,20161228
3850,603887.SH,603887,城地香江,上海,软件服务,主板,20161010
3851,603888.SH,603888,新华网,北京,互联网,主板,20161028
3852,603889.SH,603889,新澳股份,浙江,纺织,主板,20141231
3853,603890.SH,603890,春秋电子,江苏,机械基件,主板,20171212
3854,603893.SH,603893,瑞芯微,福建,半导体,主板,20200207
3855,603895.SH,603895,天永智能,上海,专用机械,主板,20180122
3856,603896.SH,603896,寿仙谷,浙江,中成药,主板,20170510
3857,603897.SH,603897,长城科技,浙江,电气设备,主板,20180410
3858,603898.SH,603898,好莱客,广东,家居用品,主板,20150217
3859,603899.SH,603899,晨光文具,上海,文教休闲,主板,20150127
3860,603900.SH,603900,莱绅通灵,江苏,服饰,主板,20161123
3861,603901.SH,603901,永创智能,浙江,专用机械,主板,20150529
3862,603903.SH,603903,中持股份,北京,环境保护,主板,20170314
3863,603906.SH,603906,龙蟠科技,江苏,化工原料,主板,20170410
3864,603908.SH,603908,牧高笛,浙江,纺织,主板,20170307
3865,603909.SH,603909,合诚股份,福建,建筑工程,主板,20160628
3866,603912.SH,603912,佳力图,江苏,专用机械,主板,20171101
3867,603915.SH,603915,国茂股份,江苏,机械基件,主板,20190614
3868,603916.SH,603916,苏博特,江苏,化工原料,主板,20171110
3869,603917.SH,603917,合力科技,浙江,汽车配件,主板,20171204
3870,603918.SH,603918,金桥信息,上海,软件服务,主板,20150528
3871,603919.SH,603919,金徽酒,甘肃,白酒,主板,20160310
3872,603920.SH,603920,世运电路,广东,元器件,主板,20170426
3873,603922.SH,603922,金鸿顺,江苏,汽车配件,主板,20171023
3874,603926.SH,603926,铁流股份,浙江,汽车配件,主板,20170510
3875,603927.SH,603927,中科软,北京,软件服务,主板,20190909
3876,603928.SH,603928,兴业股份,江苏,化工原料,主板,20161212
3877,603929.SH,603929,亚翔集成,江苏,装修装饰,主板,20161230
3878,603931.SH,603931,格林达,浙江,化工原料,主板,20200819
