,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30
2784,600548.SH,20091123,4.0505,4.0954,3.9927,4.0697,4.0569,0.012800000000000367,0.3155,63486.79,40083.748,4.0582,117173.526,3.9414,113311.127,3.804,93588.4095,3.7601,83739.3963
2785,600548.SH,20091120,4.0697,4.1403,4.0312,4.0569,4.0762,-0.019300000000000317,-0.4735,90109.78,57118.113,4.0467,134997.98,3.908,112564.99,3.7876,94262.961,3.7449,83454.0647
2786,600548.SH,20091119,4.0505,4.1275,3.9799,4.0762,4.0441,0.032099999999999795,0.7937,102430.09,64884.128,4.0248,160638.436,3.8765,112642.742,3.769,92886.15,3.73,82336.8617
2787,600548.SH,20091118,4.0312,4.1789,3.9799,4.0441,4.0441,0.0,0.0,188856.39,121166.581,3.9606,154955.25,3.8419,111887.603,3.7475,90603.3405,3.7098,80314.701
2788,600548.SH,20091117,3.9927,4.0633,3.9285,4.0441,4.012,0.032100000000000684,0.8001,140984.58,88000.991,3.8952,126487.704,3.8059,101746.822,3.7289,84994.1245,3.6869,75554.8567
2789,600548.SH,20091116,3.9157,4.0184,3.8836,4.012,3.9478,0.06419999999999959,1.6262,152609.06,93634.571,3.8245,109448.728,3.7668,96097.632,3.7112,81788.1305,3.6651,72815.7547
2790,600548.SH,20091113,3.7616,3.967,3.6525,3.9478,3.7552,0.1926000000000001,5.1289,218312.06,129757.721,3.7693,90132.0,3.7276,89262.642,3.6942,77193.3805,3.6493,69154.9627
2791,600548.SH,20091112,3.7231,3.768,3.6974,3.7552,3.7167,0.03849999999999998,1.0359,74014.16,43139.89,3.7282,64647.048,3.6878,71902.506,3.6788,69376.9785,3.6358,63727.5993
2792,600548.SH,20091111,3.7103,3.7231,3.6782,3.7167,3.691,0.025700000000000056,0.6963,46518.66,26812.461,3.7231,68819.956,3.6679,69239.585,3.6762,68899.9495,3.6302,65003.2857
2793,600548.SH,20091110,3.7552,3.7616,3.691,3.691,3.7359,-0.04490000000000016,-1.2019,55789.7,32321.248,3.7167,77005.94,3.666,71460.396,3.673,69591.973,3.633,66201.4363
2794,600548.SH,20091109,3.768,3.7809,3.6974,3.7359,3.7424,-0.00649999999999995,-0.1737,56025.42,32552.891,3.709,82746.536,3.6666,73865.692,3.6695,68953.531,3.642,70857.8973
2795,600548.SH,20091106,3.7424,3.8194,3.7231,3.7424,3.7295,0.012900000000000134,0.3459,90887.3,53248.874,3.6859,88393.284,3.6673,75960.932,3.6634,68898.602,3.6441,73499.324
2796,600548.SH,20091105,3.691,3.7616,3.6589,3.7295,3.6846,0.04489999999999972,1.2186,94878.7,54877.045,3.6474,79157.964,3.6615,73129.558,3.6567,67183.9215,3.6471,76872.148
2797,600548.SH,20091104,3.6653,3.7231,3.6525,3.6846,3.6525,0.03210000000000024,0.8789,87448.58,50241.817,3.6127,69659.214,3.6531,69319.078,3.6438,64528.25,3.6405,75990.5297
2798,600548.SH,20091103,3.614,3.6717,3.569,3.6525,3.6204,0.032099999999999795,0.8866,84492.68,47841.222,3.6153,65914.852,3.6519,68241.427,3.6275,62458.874,3.6352,75194.976
2799,600548.SH,20091102,3.5369,3.6268,3.4663,3.6204,3.5498,0.07060000000000022,1.9888,84259.16,46413.596,3.6242,64984.848,3.6557,67478.629,3.6143,61174.816,3.6302,74968.6477
2800,600548.SH,20091030,3.6076,3.6268,3.5369,3.5498,3.5562,-0.006400000000000183,-0.18,44710.7,24949.005,3.6486,63528.58,3.6608,65124.119,3.6101,59101.123,3.6255,73829.6227
2801,600548.SH,20091029,3.6717,3.6846,3.5434,3.5562,3.6974,-0.1412,-3.8189,47384.95,26594.029,3.6756,67101.152,3.6698,66851.451,3.6098,59640.146,3.6219,74139.5713
2802,600548.SH,20091028,3.6974,3.7552,3.6397,3.6974,3.6974,0.0,0.0,68726.77,39576.417,3.6936,68978.942,3.6846,68560.314,3.6114,62885.136,3.6195,75226.605
2803,600548.SH,20091027,3.691,3.8386,3.6525,3.6974,3.7424,-0.04499999999999993,-1.2024,79842.66,46236.111,3.6884,70568.002,3.6801,67723.55,3.6165,63571.9565,3.6103,74470.1247
2804,600548.SH,20091026,3.6846,3.7488,3.5947,3.7424,3.6846,0.05779999999999985,1.5687,76977.82,44020.716,3.6872,69972.41,3.6724,64041.37,3.6297,69354.0,3.6007,73709.1297
2805,600548.SH,20091023,3.6461,3.7103,3.6461,3.6846,3.6461,0.03849999999999998,1.0559,62573.56,35863.924,3.673,66719.658,3.6596,61836.272,3.6326,72268.52,3.5887,73199.3187
2806,600548.SH,20091022,3.6589,3.6782,3.5947,3.6461,3.6717,-0.025599999999999845,-0.6972,56773.9,32089.966,3.664,66601.75,3.6518,61238.285,3.64,78743.443,3.5787,73437.976
2807,600548.SH,20091021,3.7038,3.7616,3.6717,3.6717,3.691,-0.019299999999999873,-0.5229,76672.07,44353.379,3.6756,68141.686,3.6345,59737.422,3.6342,79326.2555,3.5663,72797.57
2808,600548.SH,20091020,3.6589,3.6974,3.6397,3.691,3.6717,0.019299999999999873,0.5256,76864.7,43981.816,3.6717,64879.098,3.6031,56676.321,3.6268,78671.7505,3.5524,71885.854
2809,600548.SH,20091019,3.6011,3.6974,3.5755,3.6717,3.6397,0.03200000000000003,0.8792,60714.06,34410.41,3.6576,58110.33,3.5729,54871.003,3.6175,78713.657,3.538,71542.7737
2810,600548.SH,20091016,3.7103,3.7295,3.569,3.6397,3.7038,-0.06410000000000027,-1.7307,61984.02,35079.1,3.6461,56952.886,3.5594,53078.127,3.6079,78182.3745,3.5312,71146.9793
2811,600548.SH,20091015,3.6397,3.7167,3.6397,3.7038,3.6525,0.051300000000000345,1.4045,64473.58,37069.128,3.6397,55874.82,3.5498,52428.841,3.5979,77783.6315,3.5282,71944.4647
2812,600548.SH,20091014,3.6204,3.691,3.6011,3.6525,3.6204,0.032099999999999795,0.8866,60359.13,34277.603,3.5935,51333.158,3.5382,57209.958,3.587,78559.7505,3.5203,71580.8467
2813,600548.SH,20091013,3.6076,3.6525,3.5626,3.6204,3.614,0.006400000000000183,0.1771,43020.86,24104.075,3.5344,48473.544,3.553,59420.363,3.5755,77843.412,3.5113,71981.6293
2814,600548.SH,20091012,3.614,3.6846,3.5177,3.614,3.6076,0.006399999999999739,0.1774,54926.84,30706.596,3.4882,51631.676,3.587,74666.63,3.5649,78543.0095,3.5059,73012.475
2815,600548.SH,20091009,3.4856,3.6332,3.4856,3.6076,3.4728,0.13480000000000025,3.8816,56593.69,31418.678,3.4728,49203.368,3.6056,82700.768,3.5533,78880.842,3.501,73550.1423
2816,600548.SH,20090930,3.3508,3.4856,3.3444,3.4728,3.3572,0.1155999999999997,3.4433,41765.27,22192.546,3.4599,48982.862,3.6281,96248.601,3.5421,79537.8215,3.4952,74295.236
2817,600548.SH,20090929,3.3957,3.4342,3.2738,3.3572,3.3893,-0.032099999999999795,-0.9471,46061.06,24025.582,3.483,63086.758,3.6339,98915.089,3.5321,79327.644,3.4912,75133.0927
2818,600548.SH,20090928,3.5434,3.5755,3.3572,3.3893,3.5369,-0.14760000000000018,-4.1731,58811.52,31874.191,3.5716,70367.182,3.6505,100667.18,3.527,79490.6205,3.4982,75592.162
2819,600548.SH,20090925,3.5626,3.6525,3.5305,3.5369,3.5434,-0.00649999999999995,-0.1834,42785.3,23814.233,3.6859,97701.584,3.6621,102556.311,3.5206,79878.659,3.5025,75986.595
2820,600548.SH,20090924,3.5626,3.614,3.5113,3.5434,3.5883,-0.04489999999999972,-1.2513,55491.16,30759.68,3.7385,116198.168,3.6563,103286.622,3.517,80181.4055,3.5068,76859.2047
2821,600548.SH,20090923,3.8001,3.89,3.5305,3.5883,3.8001,-0.2118000000000002,-5.5735,112284.75,63663.026,3.7963,143514.34,3.6461,103138.422,3.5174,81702.2765,3.5173,77511.706
2822,600548.SH,20090922,3.9157,4.0055,3.7873,3.8001,3.9606,-0.16049999999999986,-4.0524,82463.18,50172.66,3.7847,134743.42,3.6358,99909.543,3.5113,78766.291,3.5256,76430.207
2823,600548.SH,20090921,3.7488,4.0569,3.7359,3.9606,3.8001,0.16049999999999986,4.2236,195483.53,120469.288,3.7295,130967.178,3.5979,96266.461,3.4904,78262.2625,3.5322,75776.8313
2824,600548.SH,20090918,3.813,3.9157,3.7295,3.8001,3.8322,-0.032099999999999795,-0.8376,135268.22,80593.93,3.6384,107411.038,3.5427,82419.389,3.4654,72185.3975,3.5329,72067.388
2825,600548.SH,20090917,3.5755,3.8451,3.5434,3.8322,3.5305,0.30169999999999986,8.5455,192072.02,111223.209,3.5742,90375.076,3.501,75060.916,3.4487,68974.8295,3.5397,71057.504
2826,600548.SH,20090916,3.5305,3.5305,3.4407,3.5305,3.5241,0.006400000000000183,0.1816,68430.15,37216.226,3.4959,62762.504,3.4561,62827.042,3.4288,63318.5535,3.547,68216.283
2827,600548.SH,20090915,3.5177,3.5434,3.4728,3.5241,3.5049,0.019199999999999662,0.5478,63581.97,34810.989,3.4869,65075.666,3.4304,59740.199,3.4198,63242.0945,3.5686,73278.2353
2828,600548.SH,20090914,3.4792,3.5434,3.4599,3.5049,3.4792,0.025700000000000056,0.7387,77702.83,42417.526,3.4664,61565.744,3.4035,58314.061,3.422,63054.653,3.5877,75459.6817
