,基金代码,基金简称,2021-07-14-单位净值,2021-07-14-累计净值,2021-07-13-单位净值,2021-07-13-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
9527,010341,招商产业精选股票A,1.0486,1.0486,1.0808,1.0808,-0.0322,-2.98,开放申购,开放赎回,0.15%
9528,004812,中欧先进制造股票A,3.3033,3.3033,3.4052,3.4052,-0.1019,-2.99,开放申购,开放赎回,0.15%
9529,004813,中欧先进制造股票C,3.2804,3.2804,3.3816,3.3816,-0.1012,-2.99,开放申购,开放赎回,0.00%
9530,005815,农银汇理睿选灵活配置混合,2.7670,2.7670,2.8524,2.8524,-0.0854,-2.99,开放申购,开放赎回,0.15%
9531,009008,平安科技创新混合A,1.7243,1.7243,1.7778,1.7778,-0.0535,-3.01,开放申购,开放赎回,0.15%
9532,009009,平安科技创新混合C,1.7057,1.7057,1.7586,1.7586,-0.0529,-3.01,开放申购,开放赎回,0.00%
9533,010345,华泰柏瑞成长智选混合A,1.3054,1.3054,1.3461,1.3461,-0.0407,-3.02,开放申购,开放赎回,0.15%
9534,005211,银河智慧混合,2.7872,2.7872,2.8742,2.8742,-0.0870,-3.03,开放申购,开放赎回,0.15%
9535,001267,泰达宏利蓝筹混合,1.47,1.47,1.5160,1.5160,-0.0460,-3.03,开放申购,开放赎回,0.15%
9536,010346,华泰柏瑞成长智选混合C,1.3013,1.3013,1.3419,1.3419,-0.0406,-3.03,开放申购,开放赎回,0.00%
9537,550009,信诚中小盘混合,5.1640,5.2940,5.3260,5.4560,-0.1620,-3.04,开放申购,开放赎回,0.15%
9538,000126,招商安润混合,3.8740,4.2180,3.9954,4.3394,-0.1214,-3.04,开放申购,开放赎回,0.15%
9539,165520,信诚中证800有色指数(LOF),1.7350,1.6850,1.79,1.7190,-0.0550,-3.07,开放申购,开放赎回,0.12%
9540,004211,金鹰周期优选混合,1.3088,1.3088,1.3502,1.3502,-0.0414,-3.07,开放申购,开放赎回,0.15%
9541,002190,农银新能源主题,3.8796,3.8796,4.0030,4.0030,-0.1234,-3.08,限大额,开放赎回,0.15%
9542,009092,富国新材料新能源混合,1.5289,1.5289,1.5775,1.5775,-0.0486,-3.08,开放申购,开放赎回,0.15%
9543,162202,泰达宏利周期混合,3.3411,5.3861,3.4479,5.4929,-0.1068,-3.10,开放申购,开放赎回,0.15%
9544,003624,创金合信资源股票发起式A,2.4463,2.4463,2.5246,2.5246,-0.0783,-3.10,开放申购,开放赎回,0.15%
9545,003625,创金合信资源股票发起式C,2.3874,2.3874,2.4639,2.4639,-0.0765,-3.10,开放申购,开放赎回,0.00%
9546,160221,国泰国证有色金属行业指数(LOF),1.4428,1.0369,1.4890,1.0674,-0.0462,-3.10,开放申购,开放赎回,0.00%
9547,007306,华泰柏瑞基本面智选A,3.1173,3.1173,3.2177,3.2177,-0.1004,-3.12,开放申购,开放赎回,0.15%
9548,007307,华泰柏瑞基本面智选C,3.0880,3.0880,3.1875,3.1875,-0.0995,-3.12,开放申购,开放赎回,0.00%
9549,007203,银河新动能混合,2.2749,2.2749,2.3487,2.3487,-0.0738,-3.14,开放申购,开放赎回,0.15%
9550,009892,富国成长策略混合,1.3358,1.3358,1.3791,1.3791,-0.0433,-3.14,开放申购,开放赎回,0.15%
9551,519642,银河智造混合,3.5960,3.5960,3.7130,3.7130,-0.1170,-3.15,开放申购,开放赎回,0.15%
9552,011142,创金合信新材料新能源股票A,1.3403,1.3403,1.3839,1.3839,-0.0436,-3.15,开放申购,开放赎回,0.15%
9553,011143,创金合信新材料新能源股票C,1.3360,1.3360,1.3795,1.3795,-0.0435,-3.15,开放申购,开放赎回,0.00%
9554,001822,华商智能生活灵活配置混合,2.45,2.45,2.53,2.53,-0.08,-3.16,开放申购,开放赎回,0.15%
9555,005009,申万菱信行业轮动股票,2.0363,2.0363,2.1028,2.1028,-0.0665,-3.16,开放申购,开放赎回,0.15%
9556,398021,中海能源策略混合,1.3190,1.6290,1.3621,1.6721,-0.0431,-3.16,开放申购,开放赎回,0.15%
9557,519679,银河主题混合,7.6510,8.2190,7.9020,8.47,-0.2510,-3.18,开放申购,开放赎回,0.60%
9558,519918,华夏兴和混合,3.4020,5.5810,3.5140,5.6840,-0.1120,-3.19,开放申购,开放赎回,0.15%
9559,002213,中海顺鑫灵活配置混合,2.6367,2.6697,2.7236,2.7566,-0.0869,-3.19,开放申购,开放赎回,0.08%
9560,002251,华夏军工安全混合,1.6370,1.6370,1.6910,1.6910,-0.0540,-3.19,开放申购,开放赎回,0.15%
9561,000409,鹏华环保产业股票,5.2320,5.2320,5.4050,5.4050,-0.1730,-3.20,开放申购,开放赎回,0.15%
9562,008009,华商高端装备制造股票,2.4230,2.4230,2.5033,2.5033,-0.0803,-3.21,开放申购,开放赎回,0.15%
9563,001143,华商量化进取混合,1.6850,1.6850,1.7410,1.7410,-0.0560,-3.22,开放申购,开放赎回,0.15%
9564,004432,南方有色金属ETF联接A,1.2894,1.2894,1.3325,1.3325,-0.0431,-3.23,开放申购,开放赎回,0.12%
9565,010887,南方消费升级混合A,1.0502,1.0502,1.0853,1.0853,-0.0351,-3.23,开放申购,开放赎回,0.15%
9566,010888,南方消费升级混合C,1.0470,1.0470,1.0820,1.0820,-0.0350,-3.23,开放申购,开放赎回,0.00%
9567,005038,银华新能源新材料C,2.1055,2.1055,2.1761,2.1761,-0.0706,-3.24,开放申购,开放赎回,0.00%
9568,010990,南方有色金属ETF联接E,1.2865,1.2865,1.3296,1.3296,-0.0431,-3.24,开放申购,开放赎回,0.00%
9569,004433,南方有色金属ETF联接C,1.2698,1.2698,1.3123,1.3123,-0.0425,-3.24,开放申购,开放赎回,0.00%
9570,001933,华商新兴活力混合,2.2920,2.2920,2.3690,2.3690,-0.0770,-3.25,开放申购,开放赎回,0.15%
9571,005037,银华新能源新材料A,2.1408,2.1408,2.2126,2.2126,-0.0718,-3.25,开放申购,开放赎回,0.15%
9572,005774,华夏产业升级混合,1.8839,1.8839,1.9473,1.9473,-0.0634,-3.26,开放申购,开放赎回,0.15%
9573,003857,前海开源周期优选混合A,2.4704,2.4704,2.5540,2.5540,-0.0836,-3.27,开放申购,开放赎回,0.15%
9574,003858,前海开源周期优选混合C,2.4478,2.4478,2.5307,2.5307,-0.0829,-3.28,开放申购,开放赎回,0.15%
9575,011201,财通优势行业轮动混合A,0.9847,0.9847,1.0181,1.0181,-0.0334,-3.28,开放申购,开放赎回,0.15%
9576,011202,财通优势行业轮动混合C,0.9813,0.9813,1.0146,1.0146,-0.0333,-3.28,开放申购,开放赎回,0.00%
9577,001225,中邮趋势精选灵活配置混合,0.9150,0.9150,0.9460,0.9460,-0.0310,-3.28,开放申购,开放赎回,0.15%
9578,001702,东方创新科技混合,2.5282,2.5282,2.6142,2.6142,-0.0860,-3.29,开放申购,开放赎回,0.15%
9579,590008,中邮战略新兴产业混合,7.04,7.04,7.2810,7.2810,-0.2410,-3.31,开放申购,开放赎回,0.15%
9580,110025,易方达资源行业混合,1.3720,1.3720,1.4190,1.4190,-0.0470,-3.31,开放申购,开放赎回,0.15%
9581,000609,华商新量化混合,2.9680,3.5180,3.07,3.62,-0.1020,-3.32,开放申购,开放赎回,0.15%
9582,005634,汇安行业龙头混合,2.2008,2.2008,2.2766,2.2766,-0.0758,-3.33,开放申购,开放赎回,0.15%
9583,400032,东方主题精选混合,1.6940,1.6940,1.7525,1.7525,-0.0585,-3.34,开放申购,开放赎回,0.15%
9584,001811,中欧明睿新常态混合A,3.2580,3.5090,3.3710,3.6220,-0.1130,-3.35,限大额,开放赎回,0.15%
9585,005765,中欧明睿新常态混合C,3.2020,3.3690,3.3140,3.4810,-0.1120,-3.38,限大额,开放赎回,0.00%
9586,005629,汇安趋势动力股票C,1.5507,1.5507,1.6050,1.6050,-0.0543,-3.38,开放申购,开放赎回,0.00%
9587,001704,国投瑞银进宝灵活配置混合,3.7190,3.7440,3.8493,3.8743,-0.1303,-3.39,开放申购,开放赎回,0.15%
9588,005628,汇安趋势动力股票A,1.5802,1.5802,1.6356,1.6356,-0.0554,-3.39,开放申购,开放赎回,0.15%
9589,004890,中邮健康文娱混合,2.6540,2.6540,2.7477,2.7477,-0.0937,-3.41,开放申购,开放赎回,0.15%
9590,006128,银河和美生活混合,2.0298,2.0298,2.1014,2.1014,-0.0716,-3.41,开放申购,开放赎回,0.15%
9591,007689,国投瑞银新能源混合A,2.8187,2.8887,2.9186,2.9886,-0.0999,-3.42,开放申购,开放赎回,0.15%
9592,007690,国投瑞银新能源混合C,2.8001,2.8701,2.8994,2.9694,-0.0993,-3.42,开放申购,开放赎回,0.00%
9593,003980,中银证券瑞益灵活配置混合A,2.3525,2.3525,2.4363,2.4363,-0.0838,-3.44,开放申购,开放赎回,0.10%
9594,003981,中银证券瑞益灵活配置混合C,2.3107,2.3107,2.3930,2.3930,-0.0823,-3.44,开放申购,开放赎回,0.00%
9595,580006,东吴新经济混合A,1.9314,2.3214,2.0003,2.3903,-0.0689,-3.44,开放申购,开放赎回,0.15%
9596,009566,汇安泓阳三年持有期混合,1.3626,1.3626,1.4112,1.4112,-0.0486,-3.44,开放申购,封闭期,1.50%
9597,012617,东吴新经济混合C,1.9326,1.9326,2.0016,2.0016,-0.0690,-3.45,开放申购,开放赎回,0.00%
9598,010293,华商量化优质精选混合,1.0950,1.0950,1.1341,1.1341,-0.0391,-3.45,开放申购,开放赎回,0.15%
9599,163503,天治核心成长混合(LOF),0.7419,2.8635,0.7685,2.9154,-0.0266,-3.46,开放申购,开放赎回,0.15%
9600,007163,浦银安盛环保新能源A,2.4312,2.4312,2.5190,2.5190,-0.0878,-3.49,开放申购,开放赎回,0.15%
9601,007164,浦银安盛环保新能源C,2.4059,2.4059,2.4928,2.4928,-0.0869,-3.49,开放申购,开放赎回,0.00%
9602,001616,嘉实环保低碳股票,4.13,4.13,4.28,4.28,-0.15,-3.50,开放申购,开放赎回,0.15%
9603,011369,华商均衡成长混合A,1.1676,1.1676,1.21,1.21,-0.0424,-3.50,开放申购,开放赎回,0.15%
9604,011370,华商均衡成长混合C,1.1657,1.1657,1.2081,1.2081,-0.0424,-3.51,开放申购,开放赎回,0.00%
9605,006736,国投瑞银先进制造混合,3.7037,3.7037,3.8402,3.8402,-0.1365,-3.55,开放申购,开放赎回,0.15%
9606,006251,银华兴盛股票,2.2023,2.2023,2.2835,2.2835,-0.0812,-3.56,开放申购,开放赎回,0.15%
9607,009882,华润元大核心动力混合A,1.0795,1.0795,1.1194,1.1194,-0.0399,-3.56,开放申购,开放赎回,0.15%
9608,009883,华润元大核心动力混合C,1.0747,1.0747,1.1144,1.1144,-0.0397,-3.56,开放申购,开放赎回,0.00%
9609,004895,华商鑫安灵活混合,2.2840,2.41,2.3690,2.4950,-0.0850,-3.59,开放申购,开放赎回,0.15%
9610,000598,长盛生态环境混合,2.7090,2.7090,2.8110,2.8110,-0.1020,-3.63,开放申购,开放赎回,0.15%
9611,003956,南方教育股票,2.4239,2.4239,2.5152,2.5152,-0.0913,-3.63,开放申购,开放赎回,0.15%
9612,005571,中银证券新能源混合A,2.2780,2.2780,2.3638,2.3638,-0.0858,-3.63,开放申购,开放赎回,0.15%
9613,005572,中银证券新能源混合C,2.2553,2.2553,2.3403,2.3403,-0.0850,-3.63,开放申购,开放赎回,0.00%
9614,540008,汇丰晋信低碳先锋股票,4.1038,4.2038,4.2587,4.3587,-0.1549,-3.64,开放申购,开放赎回,0.15%
9615,010412,汇安均衡优选混合,1.1604,1.1604,1.2043,1.2043,-0.0439,-3.65,开放申购,开放赎回,0.15%
9616,000541,华商创新成长混合发起式,3.3380,3.5930,3.4650,3.72,-0.1270,-3.67,开放申购,开放赎回,0.15%
9617,008180,同泰慧利混合A,1.4216,1.4216,1.4758,1.4758,-0.0542,-3.67,开放申购,开放赎回,0.15%
9618,008181,同泰慧利混合C,1.4158,1.4158,1.4698,1.4698,-0.0540,-3.67,开放申购,开放赎回,0.00%
9619,005076,创金合信优选回报灵活配置混合,1.3670,2.0040,1.4191,2.0561,-0.0521,-3.67,开放申购,开放赎回,0.12%
9620,210003,金鹰行业优势混合,3.2509,3.6409,3.3761,3.7661,-0.1252,-3.71,开放申购,开放赎回,0.15%
9621,004745,长盛创新驱动灵活配置混合,2.6604,2.6604,2.7639,2.7639,-0.1035,-3.74,限大额,开放赎回,0.15%
9622,006281,万家人工智能混合,3.0589,3.0589,3.1784,3.1784,-0.1195,-3.76,开放申购,开放赎回,0.15%
9623,009147,建信新能源行业股票,2.4039,2.4039,2.4977,2.4977,-0.0938,-3.76,开放申购,开放赎回,0.15%
9624,002296,长城行业轮动混合,2.2497,2.2497,2.3380,2.3380,-0.0883,-3.78,开放申购,开放赎回,0.15%
9625,000696,汇添富环保行业股票,2.9380,2.9380,3.0540,3.0540,-0.1160,-3.80,开放申购,开放赎回,0.15%
9626,398051,中海环保新能源混合,2.6940,2.7920,2.8010,2.8990,-0.1070,-3.82,开放申购,开放赎回,0.15%
9627,009067,国泰中证新能源汽车ETF联接A,2.7505,2.7505,2.8608,2.8608,-0.1103,-3.86,开放申购,开放赎回,0.10%
9628,009068,国泰中证新能源汽车ETF联接C,2.7404,2.7404,2.8504,2.8504,-0.11,-3.86,开放申购,开放赎回,0.00%
9629,002669,华商万众创新混合,2.6660,2.6660,2.7730,2.7730,-0.1070,-3.86,开放申购,开放赎回,0.15%
9630,001808,银华互联网主题灵活配置混合,2.2680,2.2680,2.3590,2.3590,-0.0910,-3.86,开放申购,开放赎回,0.15%
9631,002272,新华科技创新主题灵活配置混合,2.1449,2.1449,2.2315,2.2315,-0.0866,-3.88,开放申购,开放赎回,0.15%
9632,000209,信诚新兴产业混合,4.6570,4.6570,4.8480,4.8480,-0.1910,-3.94,开放申购,开放赎回,0.15%
9633,160225,国泰国证新能源汽车指数,2.2912,2.2912,2.3853,2.3853,-0.0941,-3.94,开放申购,开放赎回,0.12%
9634,011328,景顺长城新能源产业股票A,1.4271,1.4271,1.4856,1.4856,-0.0585,-3.94,开放申购,开放赎回,0.15%
9635,011329,景顺长城新能源产业股票C,1.4265,1.4265,1.4850,1.4850,-0.0585,-3.94,开放申购,开放赎回,0.00%
9636,004854,广发中证全指汽车指数A,1.5362,1.5362,1.6001,1.6001,-0.0639,-3.99,开放申购,开放赎回,0.10%
9637,004855,广发中证全指汽车指数C,1.5313,1.5313,1.5950,1.5950,-0.0637,-3.99,开放申购,开放赎回,0.00%
9638,002634,华宝未来主导混合,1.5370,1.5370,1.6010,1.6010,-0.0640,-4.00,开放申购,开放赎回,0.15%
9639,610004,信达澳银中小盘混合,3.5410,3.5410,3.6890,3.6890,-0.1480,-4.01,开放申购,开放赎回,0.15%
9640,011512,天弘中证新能源车A,1.4535,1.4535,1.5142,1.5142,-0.0607,-4.01,开放申购,开放赎回,0.10%
9641,011513,天弘中证新能源车C,1.4527,1.4527,1.5134,1.5134,-0.0607,-4.01,开放申购,开放赎回,0.00%
9642,004636,中信建投智信物联网C,2.5205,2.5205,2.6260,2.6260,-0.1055,-4.02,开放申购,开放赎回,0.00%
9643,001809,中信建投智信物联网A,2.4427,2.4427,2.5449,2.5449,-0.1022,-4.02,开放申购,开放赎回,0.15%
9644,005360,汇安资产轮动混合,0.9706,0.9706,1.0115,1.0115,-0.0409,-4.04,开放申购,开放赎回,0.15%
9645,519005,海富通股票混合,1.3950,3.3440,1.4540,3.4030,-0.0590,-4.06,开放申购,开放赎回,0.15%
9646,519095,新华行业周期轮换混合,5.0834,5.9834,5.2988,6.1988,-0.2154,-4.07,开放申购,开放赎回,0.15%
9647,006051,鹏扬核心价值灵活配置A,2.6717,2.6717,2.7855,2.7855,-0.1138,-4.09,限大额,开放赎回,0.15%
9648,005669,前海开源公用事业股票,2.6601,2.6601,2.7734,2.7734,-0.1133,-4.09,限大额,开放赎回,0.15%
9649,006052,鹏扬核心价值灵活配置C,2.6426,2.6426,2.7552,2.7552,-0.1126,-4.09,限大额,开放赎回,0.00%
9650,001245,工银生态环境股票,2.3710,2.3710,2.4720,2.4720,-0.1010,-4.09,开放申购,开放赎回,0.15%
9651,004925,长信低碳环保行业量化股票,2.6436,2.6436,2.7569,2.7569,-0.1133,-4.11,开放申购,开放赎回,0.15%
9652,003834,华夏能源革新股票,3.7470,3.7470,3.9090,3.9090,-0.1620,-4.14,限大额,开放赎回,0.15%
9653,011260,金鹰新能源混合A,1.3748,1.3748,1.4342,1.4342,-0.0594,-4.14,开放申购,开放赎回,0.15%
9654,011261,金鹰新能源混合C,1.3731,1.3731,1.4324,1.4324,-0.0593,-4.14,开放申购,开放赎回,0.00%
9655,000496,长安产业精选混合A,2.1044,2.3444,2.1957,2.4357,-0.0913,-4.16,开放申购,开放赎回,0.15%
9656,002071,长安产业精选混合C,2.0548,2.1048,2.1440,2.1940,-0.0892,-4.16,开放申购,开放赎回,0.00%
9657,011446,长江新能源产业混合发起A,1.3663,1.3663,1.4256,1.4256,-0.0593,-4.16,开放申购,开放赎回,0.15%
9658,011447,长江新能源产业混合发起C,1.3649,1.3649,1.4242,1.4242,-0.0593,-4.16,开放申购,开放赎回,0.00%
9659,501001,财通多策略精选混合(LOF),2.3680,2.3680,2.4710,2.4710,-0.1030,-4.17,开放申购,开放赎回,0.15%
9660,161028,富国中证新能源汽车指数(LOF),1.4670,1.5910,1.5310,1.63,-0.0640,-4.18,开放申购,开放赎回,0.12%
9661,000689,前海开源新经济混合,2.7180,2.8280,2.8370,2.9470,-0.1190,-4.19,限大额,开放赎回,0.15%
9662,004557,北信瑞丰鼎丰灵活配置混合,1.5433,1.5433,1.6112,1.6112,-0.0679,-4.21,开放申购,开放赎回,0.15%
9663,005352,鹏扬景泰成长混合A,2.6276,2.6276,2.7434,2.7434,-0.1158,-4.22,限大额,开放赎回,0.12%
9664,005353,鹏扬景泰成长混合C,2.5896,2.5896,2.7038,2.7038,-0.1142,-4.22,限大额,开放赎回,0.00%
9665,610006,信达澳银产业升级混合,2.98,3.45,3.1120,3.5820,-0.1320,-4.24,开放申购,开放赎回,0.15%
9666,501057,汇添富中证新能源汽车A,3.0457,3.0457,3.1818,3.1818,-0.1361,-4.28,开放申购,开放赎回,0.12%
9667,501058,汇添富中证新能源汽车C,3.0184,3.0184,3.1533,3.1533,-0.1349,-4.28,开放申购,开放赎回,0.00%
9668,001156,申万菱信新能源汽车混合,3.17,3.17,3.3130,3.3130,-0.1430,-4.32,开放申购,开放赎回,0.15%
9669,011146,创金气候变化责任投资股票A,1.4812,1.4812,1.5489,1.5489,-0.0677,-4.37,开放申购,开放赎回,0.15%
9670,011147,创金气候变化责任投资股票C,1.4781,1.4781,1.5456,1.5456,-0.0675,-4.37,开放申购,开放赎回,0.00%
9671,006250,上投摩根动力精选,3.4715,3.4715,3.6312,3.6312,-0.1597,-4.40,开放申购,开放赎回,0.15%
9672,165516,信诚周期轮动混合(LOF),6.0850,7.2240,6.3660,7.5050,-0.2810,-4.41,开放申购,开放赎回,0.15%
9673,001790,国泰智能汽车股票A,3.01,3.01,3.1490,3.1490,-0.1390,-4.41,开放申购,开放赎回,0.15%
9674,003853,金鹰信息产业股票A,4.2297,4.5662,4.4254,4.7619,-0.1957,-4.42,开放申购,开放赎回,0.12%
9675,005885,金鹰信息产业股票C,4.2239,4.5424,4.4194,4.7379,-0.1955,-4.42,开放申购,开放赎回,0.00%
9676,011323,国泰智能汽车股票C,3.0030,3.0030,3.1420,3.1420,-0.1390,-4.42,开放申购,开放赎回,0.00%
9677,290014,泰信现代服务业混合,2.6230,2.6830,2.7450,2.8050,-0.1220,-4.44,开放申购,开放赎回,0.15%
9678,011815,恒越优势精选混合,1.3566,1.3566,1.4201,1.4201,-0.0635,-4.47,开放申购,开放赎回,0.15%
9679,001339,兴银鼎新灵活配置混合,1.9780,2.0350,2.0710,2.1280,-0.0930,-4.49,开放申购,开放赎回,0.05%
9680,005927,创金合信新能源汽车股票A,3.2859,3.2859,3.4411,3.4411,-0.1552,-4.51,开放申购,开放赎回,0.15%
9681,005928,创金合信新能源汽车股票C,3.2110,3.2110,3.3627,3.3627,-0.1517,-4.51,开放申购,开放赎回,0.00%
9682,012079,信达澳银新能源精选混合,1.2846,1.2846,1.3458,1.3458,-0.0612,-4.55,开放申购,开放赎回,0.15%
9683,008640,方正富邦科技创新A,2.3254,2.3254,2.4376,2.4376,-0.1122,-4.60,开放申购,开放赎回,0.15%
9684,008641,方正富邦科技创新C,2.3161,2.3161,2.4279,2.4279,-0.1118,-4.60,开放申购,开放赎回,0.00%
9685,002168,嘉实智能汽车股票,4.4780,4.4780,4.6970,4.6970,-0.2190,-4.66,开放申购,开放赎回,0.15%
9686,004573,新华鑫泰灵活配置混合,1.8883,1.8883,1.9813,1.9813,-0.0930,-4.69,开放申购,开放赎回,0.15%
9687,010135,泰达高研发创新6个月混合A,1.3087,1.3087,1.3753,1.3753,-0.0666,-4.84,开放申购,开放赎回,0.15%
9688,010136,泰达高研发创新6个月混合C,1.3056,1.3056,1.3721,1.3721,-0.0665,-4.85,开放申购,开放赎回,0.00%
9689,010282,中信建投智享生活混合A,1.0939,1.0939,1.1497,1.1497,-0.0558,-4.85,开放申购,开放赎回,0.15%
9690,010283,中信建投智享生活混合C,1.0909,1.0909,1.1465,1.1465,-0.0556,-4.85,开放申购,开放赎回,0.00%
9691,000828,泰达转型机遇股票A,3.3630,3.5830,3.5350,3.7550,-0.1720,-4.87,开放申购,开放赎回,0.12%
9692,012800,泰达转型机遇股票C,3.3630,3.3630,3.5350,3.5350,-0.1720,-4.87,开放申购,开放赎回,0.00%
9693,009200,华安金享混合,1.2235,1.2235,1.2861,1.2861,-0.0626,-4.87,开放申购,开放赎回,1.00%
9694,009644,东方阿尔法优势产业混合A,2.0113,2.0113,2.1146,2.1146,-0.1033,-4.89,开放申购,开放赎回,0.15%
9695,009645,东方阿尔法优势产业混合C,2.0009,2.0009,2.1038,2.1038,-0.1029,-4.89,开放申购,开放赎回,0.00%
9696,040005,华安宏利混合,9.1010,9.7210,9.5741,10.1941,-0.4731,-4.94,开放申购,开放赎回,0.15%
9697,010587,鹏扬先进制造混合A,1.2688,1.2688,1.3354,1.3354,-0.0666,-4.99,开放申购,开放赎回,0.15%
9698,010588,鹏扬先进制造混合C,1.2643,1.2643,1.3307,1.3307,-0.0664,-4.99,开放申购,开放赎回,0.00%
9699,160421,华安智增精选混合,2.5659,2.5659,2.7016,2.7016,-0.1357,-5.02,开放申购,开放赎回,0.15%
9700,400015,东方新能源汽车混合,4.2121,4.6721,4.4378,4.8978,-0.2257,-5.09,开放申购,开放赎回,0.15%
9701,002083,新华鑫动力灵活配置混合A,3.1907,3.1907,3.3628,3.3628,-0.1721,-5.12,开放申购,开放赎回,0.10%
9702,002084,新华鑫动力灵活配置混合C,3.1725,3.1725,3.3436,3.3436,-0.1711,-5.12,开放申购,开放赎回,0.00%
9703,162201,泰达宏利成长混合,2.3717,4.7682,2.5037,4.9002,-0.1320,-5.27,开放申购,开放赎回,0.15%
9704,005939,工银新能源汽车混合A,3.9325,3.9325,4.1674,4.1674,-0.2349,-5.64,开放申购,开放赎回,0.15%
9705,005940,工银新能源汽车混合C,3.8557,3.8557,4.0861,4.0861,-0.2304,-5.64,开放申购,开放赎回,0.00%
9706,012884,华夏港股通精选股票发起式(LOF)C,1.6565,1.6565,,,,,开放申购,开放赎回,0.00%
9707,006838,鑫元荣利三个月定开债,1.0374,1.0754,,,,,开放申购,开放赎回,0.60%
9708,008624,汇安裕鑫12个月定开纯债债券,1.0356,1.0536,,,,,暂停申购,暂停赎回,0.80%
9709,012738,广发中证创新药产业ETF联接C,1.0219,1.0219,,,,,开放申购,开放赎回,0.00%
9710,012737,广发中证创新药产业ETF联接A,1.0219,1.0219,,,,,开放申购,开放赎回,0.12%
9711,007989,融通通恒63个月定开债券C,1.0126,,,,,,暂停申购,暂停赎回,0.00%
9712,011290,前海联合添瑞一年持有混合A,1.0110,1.0110,,,,,开放申购,暂停赎回,0.10%
9713,011291,前海联合添瑞一年持有混合C,1.0099,1.0099,,,,,开放申购,暂停赎回,0.00%
9714,012326,天弘中证医疗设备与服务A,1.0027,1.0027,,,,,开放申购,开放赎回,0.10%
9715,012327,天弘中证医疗设备与服务C,1.0026,1.0026,,,,,开放申购,开放赎回,0.00%
9716,011310,中融恒阳纯债A,1.0008,1.0008,,,,,开放申购,开放赎回,0.06%
9717,011311,中融恒阳纯债C,1.0005,1.0005,,,,,开放申购,开放赎回,0.00%
9718,012297,东兴宸瑞量化混合A,0.9995,0.9995,,,,,开放申购,开放赎回,0.15%
9719,012298,东兴宸瑞量化混合C,0.9994,0.9994,,,,,开放申购,开放赎回,0.00%
9720,010381,浙商智选价值混合A,0.9916,0.9916,,,,,开放申购,开放赎回,0.15%
9721,010382,浙商智选价值混合C,0.9904,0.9904,,,,,开放申购,开放赎回,0.00%
