,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma8,ma25,ma8_-1,ma25_-1,close5v,close10v,close20v,close30v,b
512,000002.SZ,20190327,26.4662,26.9297,26.1695,26.837,26.2252,0.6117999999999988,2.3329,456424.21,1311815.605,26.905362499999974,26.333067999999997,26.803387499999975,26.284119999999998,11.222789432499907,10.998248686514886,10.151991653314454,9.533666207102135,0
511,000002.SZ,20190328,26.6979,27.3654,26.4291,26.6979,26.837,-0.1390999999999991,-0.5183,517324.89,1500669.727,26.839312499999973,26.401664,26.905362499999974,26.333067999999997,11.187509129931568,10.795156173331984,10.09723611220358,9.729192183654895,0
510,000002.SZ,20190329,26.6979,28.5056,26.6516,28.4778,26.6979,1.7798999999999978,6.6668,970329.93,2903231.426,27.021237499999973,26.540716000000003,26.839312499999973,26.401664,10.266909662965539,10.071599631994044,9.554038584441214,9.156887119089255,0
509,000002.SZ,20190401,28.7559,30.6841,28.7374,29.7293,28.4778,1.2515,4.3947,1078515.11,3449265.526,27.315562499999974,26.677172,27.021237499999973,26.540716000000003,10.439633627431524,9.865889879680989,9.005291076480106,8.531314225360166,0
508,000002.SZ,20190402,29.7849,30.1093,29.3955,29.6551,29.7293,-0.0741999999999976,-0.2496,509272.85,1631797.324,27.598299999999973,26.832907999999996,27.315562499999974,26.677172,10.243836641926682,9.684270159264344,8.471392778982366,8.521401040630447,0
507,000002.SZ,20190403,29.5531,30.1464,29.1082,30.1186,29.6551,0.4634999999999998,1.563,453116.53,1450033.729,27.980687499999974,26.999028,27.598299999999973,26.832907999999996,9.799924299270216,9.44907797839209,8.611887670741668,8.470314025220295,0
506,000002.SZ,20190404,30.1279,30.7026,29.4326,29.8683,30.1186,-0.2502999999999993,-0.831,692092.74,2238380.963,28.451149999999974,27.155876,27.980687499999974,26.999028,9.649293732820414,9.770325060348263,8.500919034561726,8.491611507852806,0
505,000002.SZ,20190408,29.9239,30.406,28.9691,29.2379,29.8683,-0.6304000000000016,-2.1106,744881.41,2375321.233,28.827737499999973,27.267115999999998,28.451149999999974,27.155876,9.809767459359257,9.356383324383762,8.56692854137951,8.471778068876356,0
504,000002.SZ,20190409,29.72,31.1476,29.4604,31.0363,29.2379,1.7984000000000009,6.1509,904186.99,2952702.145,29.352649999999976,27.407279999999997,28.827737499999973,27.267115999999998,9.450417736650309,8.814227211362178,8.37216420771806,8.010748703937002,0
503,000002.SZ,20190410,30.4987,30.7768,30.0352,30.3782,31.0363,-0.658100000000001,-2.1204,539052.88,1763295.16,29.812687499999974,27.51222,29.352649999999976,27.407279999999997,9.453753020257949,9.032628661342674,8.559657912582049,8.23923076416641,0
502,000002.SZ,20190411,30.2669,30.7768,29.1174,29.516,30.3782,-0.8622000000000014,-2.8382,573781.88,1842346.196,29.942462499999973,27.599727999999995,29.812687499999974,27.51222,9.641990784659168,9.230552920449925,8.668349369833312,8.674651036725843,0
501,000002.SZ,20190412,29.2658,29.4512,28.5612,28.8208,29.516,-0.6951999999999998,-2.3553,482436.77,1504490.056,29.828899999999972,27.693171999999993,29.942462499999973,27.599727999999995,10.125430244823184,9.353487758840837,9.012553433631268,8.735912951757065,0
500,000002.SZ,20190415,29.4512,29.6644,28.6261,28.6817,28.8208,-0.1390999999999991,-0.4826,557808.53,1759310.281,29.707224999999973,27.824435999999995,29.828899999999972,27.693171999999993,9.537823769162916,9.48611832631957,9.091790235585757,8.700739495915515,0
499,000002.SZ,20190416,28.5056,29.3677,27.8196,29.3306,28.6817,0.6489000000000011,2.2624,709185.0,2185563.502,29.60872499999997,27.979799999999997,29.707224999999973,27.824435999999995,9.326812271143448,9.127702808670806,8.647283042283485,8.438695423891772,0
498,000002.SZ,20190417,29.2009,29.2009,28.5241,28.7188,29.3306,-0.6117999999999988,-2.0859,543534.05,1683838.795,29.465037499999973,28.110691999999993,29.60872499999997,27.979799999999997,9.554542668913742,8.74757998245052,8.799218630304887,8.534548797303508,0
497,000002.SZ,20190418,28.589,28.589,28.0977,28.4593,28.7188,-0.2595000000000027,-0.9036,459263.6,1404300.843,29.367712499999975,28.217855999999994,29.465037499999973,28.110691999999993,9.573285358388999,9.113997884698499,8.964169884712554,8.566760250603494,0
496,000002.SZ,20190419,28.3758,29.2101,28.2368,29.1823,28.4593,0.7230000000000025,2.5405,454556.96,1409527.11,29.135962499999973,28.366919999999997,29.367712499999975,28.217855999999994,9.237620064217008,8.70075353896026,8.691227216497671,8.586403402062208,0
495,000002.SZ,20190422,28.7095,28.7095,27.1707,27.3561,29.1823,-1.8262,-6.2579,1254610.75,3759214.897,28.758199999999974,28.420315999999993,29.135962499999973,28.366919999999997,9.945789056188564,9.156239376226873,9.054543593567796,9.190125785473807,0
494,000002.SZ,20190423,27.2541,27.5786,27.1151,27.3561,27.3561,0.0,0.0,599063.79,1768285.804,28.488212499999975,28.42550799999999,28.758199999999974,28.420315999999993,9.786519277236154,9.498466521178091,9.088430002814729,9.423931042802154,0
493,000002.SZ,20190424,27.6249,27.6342,26.8926,27.4395,27.3561,0.0833999999999974,0.3049,447456.67,1315291.224,28.315549999999977,28.44219199999999,28.488212499999975,28.42550799999999,9.155414639479583,9.476375298383719,9.121631225058767,9.570946992474353,0
492,000002.SZ,20190425,27.2634,27.6806,27.0687,27.2449,27.4395,-0.1945999999999976,-0.7092,472220.93,1392245.656,28.135949999999976,28.436999999999994,28.315549999999977,28.44219199999999,9.520240485375243,9.390931880829072,9.397758846609824,9.527030747038895,0
491,000002.SZ,20190426,26.976,27.2356,26.7906,26.9575,27.2449,-0.2874000000000016,-1.0549,396883.02,1155739.978,27.839312499999977,28.419571999999995,28.135949999999976,28.436999999999994,9.418825929704163,9.635500324584996,9.339738477232682,9.570138180469257,0
490,000002.SZ,20190429,26.8926,27.4025,26.8833,27.2078,26.9575,0.2502999999999993,0.9285,498386.08,1461313.479,27.650437499999978,28.425503999999997,27.839312499999977,28.419571999999995,9.20614676673601,9.584310381581751,9.17207565477547,9.516168157660672,0
489,000002.SZ,20190430,26.9297,27.0317,26.3086,26.7721,27.2078,-0.4357000000000006,-1.6014,503763.88,1449578.216,27.439537499999975,28.452204,27.650437499999978,28.425503999999997,9.705663732019529,9.473668483234412,9.24514700004856,9.664127954101472,0
488,000002.SZ,20190506,25.9563,26.2437,24.7512,25.122,26.7721,-1.6500999999999983,-6.1635,700696.43,1919848.706,26.931999999999974,28.408075999999998,27.439537499999975,28.452204,10.350569222195684,10.059031924209856,9.756468434041876,10.221399570097923,0
487,000002.SZ,20190507,25.4557,26.1046,25.3816,25.9378,25.122,0.8157999999999994,3.2474,503032.08,1399420.576,26.754712499999975,28.372107999999997,26.931999999999974,28.408075999999998,9.864175064963105,9.83560672069335,9.39956357131291,9.910632358951029,0
486,000002.SZ,20190508,25.4187,25.9656,25.2703,25.3908,25.9378,-0.5470000000000006,-2.1089,353879.44,976776.033,26.509049999999974,28.319823999999997,26.754712499999975,28.372107999999997,10.230043952927835,9.989051152385905,9.868574444286907,10.38702994785513,0
485,000002.SZ,20190509,25.2889,25.4835,24.7512,25.0479,25.3908,-0.3429000000000002,-1.3505,350943.63,948118.21,26.210099999999972,28.182628,26.509049999999974,28.319823999999997,10.410772959010536,9.888932804746107,10.037009090582444,10.477405291461562,0
484,000002.SZ,20190510,25.2796,26.0398,24.8717,25.9841,25.0479,0.936200000000003,3.7376,471861.16,1306268.299,26.052499999999974,28.03282,26.210099999999972,28.182628,9.76096920809264,9.568312929830165,9.92152893500256,10.035675663194027,0
483,000002.SZ,20190513,25.5206,26.0305,25.4465,26.0027,25.9841,0.0185999999999992,0.0716,312444.54,868824.129,25.933149999999973,27.886724000000005,26.052499999999974,28.03282,9.718336941932952,9.625654258980799,10.099797328738937,9.93939090940556,0
482,000002.SZ,20190514,25.6411,26.0305,25.4001,25.5855,26.0027,-0.4172000000000011,-1.6044,343951.88,955114.028,25.730362499999973,27.705400000000004,25.933149999999973,27.886724000000005,9.971038283402708,10.00726974262766,10.144925836899805,10.068867131773857,0
481,000002.SZ,20190515,25.8173,26.2066,25.7709,25.9749,25.5855,0.3894000000000019,1.522,374566.59,1051240.514,25.630712499999973,27.549664000000007,25.730362499999973,27.705400000000004,9.76442642705073,9.693049828873258,9.93216528263824,9.935745662158467,0
480,000002.SZ,20190516,25.8358,26.1325,25.7895,26.0768,25.9749,0.1018999999999969,0.3923,307265.23,861546.311,25.75006249999997,27.42322000000001,25.630712499999973,27.549664000000007,9.498749846606946,9.569885875567556,9.928902319302983,9.886259050190208,0
479,000002.SZ,20190517,26.1417,26.151,25.3074,25.363,26.0768,-0.7137999999999991,-2.7373,326650.96,902757.789,25.67821249999997,27.196288000000013,25.75006249999997,27.42322000000001,9.802625872333714,9.758782478413437,10.201040886330482,10.460552773725505,0
478,000002.SZ,20190520,25.4743,25.6226,24.9459,25.2703,25.363,-0.0927000000000006,-0.3655,255968.34,696860.585,25.66314999999997,26.991972000000015,25.67821249999997,27.196288000000013,9.904631128241453,9.699212118573978,10.161414783362288,10.586973640993577,0
477,000002.SZ,20190521,25.2889,25.7617,25.2147,25.5114,25.2703,0.2410999999999994,0.9541,265603.89,731405.403,25.72108749999997,26.831788000000014,25.66314999999997,26.991972000000015,10.036336696535667,9.556668783367437,10.076279624011226,10.599535893757302,0
476,000002.SZ,20190522,25.4001,25.5762,25.122,25.363,25.5114,-0.1483999999999987,-0.5817,204648.14,560169.485,25.64344999999997,26.693476000000018,25.72108749999997,26.831788000000014,9.926901391791192,9.879391239206718,10.398415013996766,10.800457359145213,0
475,000002.SZ,20190523,25.2147,25.2889,24.7141,24.7697,25.363,-0.5932999999999993,-2.3392,270740.52,726962.131,25.48932499999997,26.536996000000016,25.64344999999997,26.693476000000018,10.07488988562639,10.149739399346782,10.595081894411319,11.021732196998752,0
474,000002.SZ,20190524,24.9366,25.0757,24.6678,24.8624,24.7697,0.0927000000000006,0.3742,197829.77,530462.435,25.39893749999997,26.358268000000017,25.48932499999997,26.536996000000016,9.955273827144604,10.369151811570887,10.488448420104252,10.868781774888989,0
473,000002.SZ,20190527,24.8346,25.1035,24.3804,25.0293,24.8624,0.1668999999999982,0.6713,251967.8,674457.193,25.280737499999972,26.21068800000002,25.39893749999997,26.358268000000017,9.792603069202896,10.492582693083705,10.325938000663221,10.796306728514182,0
472,000002.SZ,20190528,25.0293,25.6041,24.881,25.6041,25.0293,0.5747999999999998,2.2965,409946.38,1117493.898,25.221649999999972,26.09648000000002,25.280737499999972,26.21068800000002,9.522068731179772,10.137556094531735,10.061552641959688,10.561160126698459,0
471,000002.SZ,20190529,25.3074,25.4187,25.0386,25.1776,25.6041,-0.4264999999999972,-1.6657,214728.53,583352.716,25.198474999999974,25.936292000000016,25.221649999999972,26.09648000000002,9.952139997458056,10.246687531774274,10.250381291306558,10.754797915607524,0
470,000002.SZ,20190530,25.1313,25.1313,24.779,24.9552,25.1776,-0.2224000000000003,-0.8833,200526.45,539117.119,25.159087499999973,25.840256000000018,25.198474999999974,25.936292000000016,10.074293133294862,10.375152272872988,10.330592421619542,11.014097262294031,0
469,000002.SZ,20190531,24.8903,25.0942,24.7512,24.7512,24.9552,-0.2040000000000006,-0.8175,200145.95,537589.152,25.064062499999974,25.73606000000002,25.159087499999973,25.840256000000018,10.415737418791815,10.453190148356445,10.71911664888975,11.235940075632698,0
468,000002.SZ,20190603,24.8532,25.0479,24.3619,24.5102,24.7512,-0.2409999999999996,-0.9737,317567.97,842709.495,24.957462499999973,25.618888000000023,25.064062499999974,25.73606000000002,10.714804448760107,10.476536299173404,10.91529240887467,11.369144274628521,0
467,000002.SZ,20190604,24.538,24.6029,24.3341,24.3804,24.5102,-0.1297999999999994,-0.5296,203260.7,536198.035,24.908799999999975,25.504308000000023,24.957462499999973,25.618888000000023,10.64637987891913,10.543715443553017,11.091245426654197,11.456292759757838,0
466,000002.SZ,20190605,24.6956,25.2889,24.6863,25.0571,24.3804,0.6766999999999967,2.7756,576164.47,1553688.615,24.933137499999972,25.428292000000024,24.908799999999975,25.504308000000023,10.295964018182474,10.525360077582802,10.9323106025837,11.132094296626505,0
465,000002.SZ,20190606,25.0386,25.2981,24.9552,25.1406,25.0571,0.0835000000000008,0.3332,333792.05,905462.519,24.947049999999972,25.345604000000023,24.933137499999972,25.428292000000024,10.29864044613096,10.438772344335458,10.859128262650852,11.323715424452876,0
464,000002.SZ,20190610,25.2981,26.0027,25.1869,25.7802,25.1406,0.6396000000000015,2.5441,527547.02,1466767.218,24.969062499999975,25.305928000000023,24.947049999999972,25.345604000000023,10.035957828100635,10.115049534138603,10.48184265444023,11.183039697131907,0
463,000002.SZ,20190611,25.8358,26.3735,25.8173,26.2622,25.7802,0.4819999999999993,1.8697,449630.05,1271956.403,25.104637499999974,25.351536000000024,24.969062499999975,25.305928000000023,9.77762715994852,9.841178576052272,10.28946546747797,10.589478413841949,0
462,000002.SZ,20190612,26.1788,26.2252,25.7802,25.9563,26.2622,-0.3059000000000011,-1.1648,269372.24,753190.18,25.229774999999975,25.35227600000002,25.104637499999974,25.351536000000024,9.9035686904528,9.925027835246166,10.417856165940446,10.70356714940111,0
461,000002.SZ,20190613,25.9563,26.0027,25.567,25.7987,25.9563,-0.1575999999999986,-0.6072,250431.08,695293.629,25.360712499999973,25.36859200000002,25.229774999999975,25.35227600000002,10.22280192412796,10.003604832801653,10.495877699263916,10.808490350288968,0
460,000002.SZ,20190614,25.9656,26.2252,25.7524,25.8914,25.7987,0.0927000000000006,0.3593,311417.81,874904.945,25.533362499999974,25.40233200000002,25.360712499999973,25.36859200000002,10.1360683470187,9.957051376132615,10.61584155356605,10.726843662374378,1
459,000002.SZ,20190617,25.7709,26.1417,25.7246,25.8729,25.8914,-0.0184999999999995,-0.0715,171672.79,480406.921,25.719924999999975,25.39788400000002,25.533362499999974,25.40233200000002,10.078808328405396,10.254397458344444,10.748814396530733,10.64132741207982,0
458,000002.SZ,20190618,26.0305,26.0583,25.4001,25.6782,25.8729,-0.1947000000000009,-0.7525,219162.16,605621.875,25.797562499999977,25.384904000000017,25.719924999999975,25.39788400000002,10.064996767686207,10.418798825462844,10.852006760598485,10.765357384863425,0
457,000002.SZ,20190619,26.1417,26.3086,25.5762,25.706,25.6782,0.0277999999999991,0.1083,390157.88,1090051.95,25.868237499999974,25.389724000000015,25.797562499999977,25.384904000000017,10.021668093052208,10.519295106200888,10.865517777950673,10.371469695790868,0
456,000002.SZ,20190620,25.6782,26.3735,25.6133,26.3735,25.706,0.6675000000000004,2.5967,577484.39,1628818.51,25.942399999999974,25.405668000000013,25.868237499999974,25.389724000000015,9.7855802225719,10.386638102640909,10.576449845488842,9.989459116158265,0
455,000002.SZ,20190621,26.3271,26.4384,26.0676,26.2437,26.3735,-0.1297999999999994,-0.4922,492537.55,1392207.007,25.940087499999972,25.41234400000001,25.942399999999974,25.405668000000013,9.82338618411276,10.40268712109954,10.84774631625876,9.894031710467655,0
454,000002.SZ,20190624,26.0676,26.1881,25.9841,26.0768,26.2437,-0.1669000000000018,-0.636,270128.91,759269.848,25.95514999999997,25.440896000000013,25.940087499999972,25.41234400000001,10.174216161492208,10.362621180512948,11.055842741440669,9.601868327402135,0
453,000002.SZ,20190625,26.1139,26.1881,25.6133,25.8451,26.0768,-0.2317,-0.8885,282512.76,786459.323,25.960949999999972,25.46388800000001,25.95514999999997,25.440896000000013,10.351517308890273,10.455521549539373,10.760376241531278,9.691546947003495,0
452,000002.SZ,20190626,25.8173,25.9471,25.6875,25.7617,25.8451,-0.0833999999999974,-0.3227,184696.47,514385.338,25.94473749999997,25.47390000000001,25.960949999999972,25.46388800000001,10.496551081644457,10.496551081644457,10.784420282822948,9.845235368783893,0
451,000002.SZ,20190627,25.8544,26.0305,25.6875,25.808,25.7617,0.0462999999999986,0.1797,274067.56,764026.965,25.93662499999997,25.49170000000001,25.94473749999997,25.47390000000001,10.614228146311222,10.492095474271544,10.804595474271544,9.931765344079356,0
450,000002.SZ,20190628,25.8265,25.9192,25.6689,25.7802,25.808,-0.0277999999999991,-0.1077,193978.01,539293.006,25.94937499999997,25.53212000000001,25.93662499999997,25.49170000000001,10.589716138742135,10.661631794943407,10.773112698892948,9.81299602020155,0
449,000002.SZ,20190701,26.1232,26.5774,25.9563,26.5311,25.7802,0.7508999999999979,2.9127,687242.66,1945304.44,26.052512499999974,25.59886800000001,25.94937499999997,25.53212000000001,10.185178903249394,10.482151135836812,10.377330755226886,9.702990075797837,0
448,000002.SZ,20190702,26.4198,26.8184,26.2159,26.7536,26.5311,0.2225000000000001,0.8386,553239.11,1577593.941,26.100024999999974,25.66784000000001,26.052512499999974,25.59886800000001,10.100472459781113,10.415794509897733,10.33262813228874,9.469828359547876,0
447,000002.SZ,20190703,26.6145,27.3376,26.5218,27.0409,26.7536,0.2873000000000019,1.0739,672625.59,1963666.944,26.199674999999974,25.72531200000001,26.100024999999974,25.66784000000001,10.0,10.329131057028427,9.859472132954155,9.300651975341056,0
446,000002.SZ,20190704,27.0873,28.0699,27.0873,27.3932,27.0409,0.3522999999999996,1.3028,662801.03,1976371.919,26.364224999999976,25.81393600000001,26.199674999999974,25.72531200000001,9.884934947359199,10.182746082969496,9.617605829183885,9.27259319831199,0
445,000002.SZ,20190705,27.3005,27.5137,27.0038,27.3005,27.3932,-0.0927000000000006,-0.3384,351067.69,1032280.468,26.546149999999976,25.907748000000012,26.364224999999976,25.81393600000001,10.067910844123736,10.42783099210637,9.511034596435962,9.282870277101154,0
444,000002.SZ,20190708,27.3468,27.3561,26.5589,27.0224,27.3005,-0.2780999999999984,-1.0187,394474.16,1147380.325,26.703737499999978,25.998596000000006,26.546149999999976,25.907748000000012,10.291572917283439,10.668963526555746,9.26586831665581,9.592523239978682,0
443,000002.SZ,20190709,27.0224,27.523,26.9575,27.0224,27.0224,0.0,0.0,332848.52,975826.03,26.85553749999998,26.099084,26.703737499999978,25.998596000000006,10.31218544614838,10.291572917283439,9.26930990585588,9.696029960329207,0
442,000002.SZ,20190710,27.2634,27.2727,26.7999,27.0409,27.0224,0.0184999999999995,0.0685,177763.23,517336.271,27.013124999999977,26.205504,26.85553749999998,26.099084,10.329131057028427,10.274251226845259,9.379495504957305,9.767833171233205,0
441,000002.SZ,20190711,27.2356,27.5786,27.0502,27.078,27.0409,0.0370999999999988,0.1372,318641.64,937805.607,27.081487499999977,26.28634,27.013124999999977,26.205504,10.301277790087894,10.297843267597312,9.465950217889063,9.672538592215082,0
440,000002.SZ,20190712,27.0687,27.6806,26.9853,27.4859,27.078,0.4079000000000015,1.5064,333780.02,989047.203,27.173024999999974,26.380152000000002,27.081487499999977,26.28634,10.3574923870057,10.10456270305866,9.204028247210388,9.458849810266354,0
439,000002.SZ,20190715,27.2819,27.8845,27.0687,27.8103,27.4859,0.3244000000000007,1.1802,465463.56,1380208.993,27.269199999999977,26.461356000000002,27.173024999999974,26.380152000000002,10.366698669198103,9.900001078737015,9.256678281068524,9.171637846409423,0
438,000002.SZ,20190716,27.7176,28.1812,27.6713,27.866,27.8103,0.055699999999998,0.2003,347690.84,1046147.767,27.328299999999977,26.525508,27.269199999999977,26.461356000000002,9.980011483528315,9.920153592191202,9.091796454460633,9.177528170530396,0
437,000002.SZ,20190717,27.7176,28.0884,27.6435,27.9309,27.866,0.0649000000000015,0.2329,232957.27,701266.462,27.40709999999998,26.604491999999997,27.328299999999977,26.525508,9.946868879985965,9.545306452710081,9.004292736718115,9.16658611072325,0
436,000002.SZ,20190718,27.7825,28.0884,27.662,27.8938,27.9309,-0.0371000000000023,-0.1328,264075.09,793896.522,27.516024999999978,26.68829599999999,27.40709999999998,26.604491999999997,9.99666592576128,9.445002115165378,9.106181301938065,8.97826757200525,0
435,000002.SZ,20190719,28.4593,28.7188,28.2368,28.4685,27.8938,0.5747,2.0603,506322.48,1556835.941,27.696787499999978,26.79137999999999,27.516024999999978,26.68829599999999,9.755800270474385,9.120817745929712,8.902014507262413,8.739413737991113,0
434,000002.SZ,20190722,28.4685,29.1545,28.3017,28.8301,28.4685,0.3616000000000028,1.2702,457614.69,1423211.184,27.920437499999977,26.909667999999993,27.696787499999978,26.79137999999999,9.549810788030564,8.684881426009621,8.99105448819116,8.659907527202472,0
433,000002.SZ,20190723,28.6447,28.7374,27.4674,27.8103,28.8301,-1.0198,-3.5373,596290.57,1796657.959,28.01197499999998,26.994951999999994,27.920437499999977,26.909667999999993,9.940022221982503,9.006698956861305,9.421329507412722,8.911590310064975,0
432,000002.SZ,20190724,27.8103,28.0884,27.5601,27.7825,27.8103,-0.0278000000000027,-0.1,391729.76,1173207.644,28.049049999999976,27.078011999999994,28.01197499999998,26.994951999999994,9.596292630252858,9.1291280482318,9.507099793035184,9.267596508593538,0
431,000002.SZ,20190725,27.7733,27.9123,27.4395,27.8845,27.7825,0.1020000000000003,0.3671,334004.29,996259.351,28.058324999999975,27.138451999999994,28.049049999999976,27.078011999999994,9.44815219925048,9.19216769172838,9.39278093564525,9.2336961394323,0
430,000002.SZ,20190726,27.6342,27.8845,27.5322,27.7733,27.8845,-0.1112000000000001,-0.3988,319834.63,956013.182,28.046737499999978,27.19963599999999,28.058324999999975,27.138451999999994,9.349123078640277,9.108784336034969,9.360968988200899,9.336629064605216,0
429,000002.SZ,20190729,27.7362,27.9123,27.4395,27.5322,27.7733,-0.2410999999999994,-0.8681,242600.18,723039.992,27.996899999999975,27.25785199999999,28.046737499999978,27.19963599999999,9.094296859677032,9.350179063060706,9.264279643472006,9.481443546102383,0
428,000002.SZ,20190730,27.5786,27.8938,27.5786,27.6435,27.5322,0.1112999999999999,0.4043,202807.22,607033.693,27.965612499999974,27.32978799999999,27.996899999999975,27.25785199999999,9.061045091974604,9.164975491526038,9.251397254327419,9.502595546873586,0
427,000002.SZ,20190731,27.2541,27.2541,26.4291,26.6609,27.6435,-0.982599999999998,-3.5545,687369.13,1979377.626,27.739662499999973,27.365755999999987,27.965612499999974,27.32978799999999,9.513182225656298,9.433214932729202,9.603239200477102,9.733429854205971,0
426,000002.SZ,20190801,26.4198,26.6516,26.1325,26.3457,26.6609,-0.3152000000000008,-1.1823,361277.21,1028750.662,27.42911249999997,27.387263999999988,27.739662499999973,27.365755999999987,9.72906394591907,9.641269732821675,9.505839662639444,10.168338666271914,0
425,000002.SZ,20190802,25.7246,26.1881,25.6597,25.9656,26.3457,-0.3801000000000023,-1.4427,435982.84,1214285.13,27.198524999999968,27.394679999999983,27.42911249999997,27.387263999999988,9.742929106202054,9.760105678282034,9.581831346088672,10.10548571956743,0
424,000002.SZ,20190805,25.6968,25.7338,25.0293,25.0386,25.9656,-0.9269999999999996,-3.5701,430819.32,1177180.243,26.85553749999997,27.334979999999984,27.198524999999968,27.394679999999983,10.281365571557515,10.352535684902511,9.971244398648487,10.329411388815668,0
423,000002.SZ,20190806,24.7049,25.3445,24.4824,25.0479,25.0386,0.0092999999999996,0.0371,446789.74,1202706.317,26.500962499999968,27.266751999999983,26.85553749999997,27.334979999999984,10.114700234350984,10.460357954159832,9.894402325145023,10.371807616606581,0
422,000002.SZ,20190807,25.1684,25.5484,25.0757,25.363,25.0479,0.315100000000001,1.258,366592.8,1001711.727,26.199674999999967,27.199635999999984,26.500962499999968,27.266751999999983,9.915940543311123,10.414028308953988,10.15167764065765,10.163111619287939,0
421,000002.SZ,20190808,25.5206,25.7709,25.363,25.6319,25.363,0.2689000000000021,1.0602,278466.22,767941.217,25.96213749999997,27.12918399999998,26.199674999999967,27.199635999999984,9.90976088389858,10.218243672923194,10.045178078878273,10.0828264779435,0
420,000002.SZ,20190809,25.8173,25.8173,25.1776,25.2981,25.6319,-0.3338000000000001,-1.3023,254721.49,697605.312,25.66896249999997,27.049087999999983,25.96213749999997,27.12918399999998,10.017629782473783,10.276858736426846,10.250137362094387,9.968060842513864,0
419,000002.SZ,20190812,25.3167,25.8451,25.2889,25.7431,25.2981,0.4449999999999967,1.759,262532.27,726706.157,25.55423749999997,26.997915999999986,25.66896249999997,27.049087999999983,10.069222432418785,9.908130722407169,10.140387132862788,9.788292785251194,0
418,000002.SZ,20190813,25.6041,25.7153,25.1962,25.3352,25.7431,-0.4078999999999979,-1.5845,287658.74,787625.721,25.427924999999973,26.93042799999999,25.55423749999997,26.997915999999986,10.34173797720168,10.094295683475956,10.368380750892038,9.90400707316303,0
417,000002.SZ,20190814,25.6689,25.7153,24.9366,25.1498,25.3352,-0.1854000000000013,-0.7318,528475.04,1435516.941,25.325949999999974,26.85478399999999,25.427924999999973,26.93042799999999,10.502310157536044,10.180240001908565,10.31825302785708,10.053678359271247,0
416,000002.SZ,20190815,25.0727,25.4874,24.7352,25.4006,25.1498,0.2508000000000017,0.9972,350418.86,918434.461,25.371199999999973,26.787687999999992,25.325949999999974,26.85478399999999,10.311291859247419,9.859530877223373,10.546679999685047,9.870908561215089,0
415,000002.SZ,20190816,25.4584,25.5741,25.227,25.3427,25.4006,-0.0579,-0.2279,358174.84,944690.704,25.408049999999974,26.701959999999996,25.371199999999973,26.787687999999992,10.258772743235724,9.81734385049738,10.353869161533694,9.855421876911299,0
414,000002.SZ,20190819,25.9406,25.9985,25.4777,25.9213,25.3427,0.578599999999998,2.2831,487359.96,1303443.683,25.477837499999975,26.626399999999993,25.408049999999974,26.701959999999996,9.840015739951314,9.631692854910826,9.977663157326214,9.806529765096657,0
413,000002.SZ,20190820,25.8249,26.3842,25.7477,26.201,25.9213,0.2797000000000018,1.079,478734.34,1301096.027,25.548974999999974,26.559799999999996,25.477837499999975,26.626399999999993,9.760734323117438,9.458951948398916,9.915346742490744,9.863821991527042,0
412,000002.SZ,20190821,26.4324,26.7796,26.2781,26.4131,26.201,0.2120999999999995,0.8095,438762.77,1204112.154,25.68834999999997,26.499087999999997,25.548974999999974,26.559799999999996,9.693333989573356,9.748079551434705,9.759058951808004,9.718889490442242,0
411,000002.SZ,20190822,26.5578,26.5674,26.1527,26.1913,26.4131,-0.2218000000000017,-0.8397,285591.27,778780.565,25.74437499999997,26.430988,25.68834999999997,26.499087999999997,9.56187741731033,9.83063078197722,9.867475077602105,9.87114041685598,0
410,000002.SZ,20190823,26.2781,26.307,25.9406,25.9985,26.1913,-0.1927999999999983,-0.7361,374285.95,1011168.748,25.827287499999972,26.332188000000002,25.74437499999997,26.430988,9.569705944573725,9.973998499913456,9.699521126218821,10.059311114102735,0
409,000002.SZ,20190826,25.5163,25.6127,25.2656,25.5066,25.9985,-0.4919000000000011,-1.892,472345.97,1244677.471,25.87188749999997,26.199248,25.827287499999972,26.332188000000002,9.788290089623862,10.234409917433137,9.879050912312891,10.120988293226068,0
408,000002.SZ,20190827,25.6706,26.0177,25.5259,25.5741,25.5066,0.0675000000000025,0.2646,497275.3,1326062.526,25.89357499999997,26.109800000000003,25.87188749999997,26.199248,9.69082000930629,10.271524706636793,9.81148896735369,10.2073973277652,0
407,000002.SZ,20190828,25.6031,25.7381,25.4198,25.6031,25.5741,0.0289999999999999,0.1134,266293.96,706306.155,25.92612499999997,26.022624000000004,25.89357499999997,26.109800000000003,10.056477535923383,10.13556952087833,9.875679116981928,10.301291640465413,0
406,000002.SZ,20190829,25.6416,25.6899,24.9377,25.0438,25.6031,-0.5593000000000004,-2.1845,562064.46,1465149.779,25.81643749999997,25.908996000000005,25.92612499999997,26.022624000000004,10.281067569618028,10.696938962936935,10.011539782301409,10.381212116372115,0
405,000002.SZ,20190830,25.2848,25.2848,24.7641,24.8798,25.0438,-0.1640000000000014,-0.6549,434934.0,1125318.902,25.65128749999997,25.79325600000001,25.81643749999997,25.908996000000005,10.42247124173024,10.546507608582063,10.038786485421909,10.713189012773414,0
